utc,tke
2016-07-09 10:20:00,0.987057
2016-07-09 10:40:00,0.972241
2016-07-09 11:00:00,1.02525
2016-07-09 11:20:00,1.12130
2016-07-09 11:40:00,1.17744
2016-07-09 12:00:00,1.24492
2016-07-09 12:20:00,1.32861
2016-07-09 12:40:00,1.41211
2016-07-09 13:00:00,1.49747
2016-07-09 13:20:00,1.59733
2016-07-09 13:40:00,1.71003
2016-07-09 14:00:00,1.84668
2016-07-09 14:20:00,2.00036
2016-07-09 14:40:00,2.17950
2016-07-09 15:00:00,2.39063
2016-07-09 15:20:00,2.59862
2016-07-09 15:40:00,2.74062
2016-07-09 16:00:00,2.85537
2016-07-09 16:20:00,2.92512
2016-07-09 16:40:00,3.00518
2016-07-09 17:00:00,3.00078
2016-07-09 17:20:00,3.01425
2016-07-09 17:40:00,3.08878
2016-07-09 18:00:00,3.06673
2016-07-09 18:20:00,3.01249
2016-07-09 18:40:00,2.90978
2016-07-09 19:00:00,3.41480
2016-07-09 19:20:00,2.91511
2016-07-09 19:40:00,3.12680
2016-07-09 20:00:00,2.81743
2016-07-09 20:20:00,2.61490
2016-07-09 20:40:00,2.76853
2016-07-09 21:00:00,2.74679
2016-07-09 21:20:00,2.75354
2016-07-09 21:40:00,2.58456
2016-07-09 22:00:00,2.68409
2016-07-09 22:20:00,2.22220
2016-07-09 22:40:00,2.30246
2016-07-09 23:00:00,2.20241
2016-07-09 23:20:00,2.20718
2016-07-09 23:40:00,2.01564
2016-07-10 00:00:00,1.93203
2016-07-10 00:20:00,1.83054
2016-07-10 00:40:00,1.76047
2016-07-10 01:00:00,1.73656
2016-07-10 01:20:00,1.61652
2016-07-10 01:40:00,1.54595
2016-07-10 02:00:00,1.43962
2016-07-10 02:20:00,1.42112
2016-07-10 02:40:00,1.37019
2016-07-10 03:00:00,1.19961
2016-07-10 03:20:00,1.08114
2016-07-10 03:40:00,0.978716
2016-07-10 04:00:00,0.858555
2016-07-10 04:20:00,0.730490
2016-07-10 04:40:00,0.611420
2016-07-10 05:00:00,0.511124
2016-07-10 05:20:00,0.432794
2016-07-10 05:40:00,0.378118
2016-07-10 06:00:00,0.342143
2016-07-10 06:20:00,0.306529
2016-07-10 06:40:00,0.285427
2016-07-10 07:00:00,0.259677
2016-07-10 07:20:00,0.234882
2016-07-10 07:40:00,0.224399
2016-07-10 08:00:00,0.220668
2016-07-10 08:20:00,0.210807
2016-07-10 08:40:00,0.185604
2016-07-10 09:00:00,0.162557
2016-07-10 09:20:00,0.145693
2016-07-10 09:40:00,0.130788
2016-07-10 10:00:00,0.120380
2016-07-10 10:20:00,0.113004
2016-07-10 10:40:00,0.100908
2016-07-10 11:00:00,0.101883
2016-07-10 11:20:00,0.128567
2016-07-10 11:40:00,0.162595
2016-07-10 12:00:00,0.198050
2016-07-10 12:20:00,0.241974
2016-07-10 12:40:00,0.283381
2016-07-10 13:00:00,0.360620
2016-07-10 13:20:00,0.432504
2016-07-10 13:40:00,0.476474
2016-07-10 14:00:00,0.542711
2016-07-10 14:20:00,0.634579
2016-07-10 14:40:00,0.687486
2016-07-10 15:00:00,0.805548
2016-07-10 15:20:00,0.952028
2016-07-10 15:40:00,1.15396
2016-07-10 16:00:00,1.39315
2016-07-10 16:20:00,1.64710
2016-07-10 16:40:00,1.85230
2016-07-10 17:00:00,2.01721
2016-07-10 17:20:00,2.13973
2016-07-10 17:40:00,2.24764
2016-07-10 18:00:00,2.40128
2016-07-10 18:20:00,2.55067
2016-07-10 18:40:00,2.58216
2016-07-10 19:00:00,2.56745
2016-07-10 19:20:00,2.49562
2016-07-10 19:40:00,2.29690
2016-07-10 20:00:00,2.25883
2016-07-10 20:20:00,2.15143
2016-07-10 20:40:00,2.01517
2016-07-10 21:00:00,1.92942
2016-07-10 21:20:00,1.85858
2016-07-10 21:40:00,1.79438
2016-07-10 22:00:00,1.79142
2016-07-10 22:20:00,1.72178
2016-07-10 22:40:00,1.59067
2016-07-10 23:00:00,1.39813
2016-07-10 23:20:00,1.23275
2016-07-10 23:40:00,1.04469
2016-07-11 00:00:00,0.877502
2016-07-10 12:00:00,0.00000
2016-07-10 12:20:00,0.211469
2016-07-10 12:40:00,0.272047
2016-07-10 13:00:00,0.349750
2016-07-10 13:20:00,0.419016
2016-07-10 13:40:00,0.512691
2016-07-10 14:00:00,0.624256
2016-07-10 14:20:00,0.719280
2016-07-10 14:40:00,0.847002
2016-07-10 15:00:00,1.01623
2016-07-10 15:20:00,1.17658
2016-07-10 15:40:00,1.29034
2016-07-10 16:00:00,1.45803
2016-07-10 16:20:00,1.67475
2016-07-10 16:40:00,1.83832
2016-07-10 17:00:00,1.96438
2016-07-10 17:20:00,1.99831
2016-07-10 17:40:00,1.99970
2016-07-10 18:00:00,2.03981
2016-07-10 18:20:00,2.13746
2016-07-10 18:40:00,2.23038
2016-07-10 19:00:00,2.21544
2016-07-10 19:20:00,2.11022
2016-07-10 19:40:00,2.13367
2016-07-10 20:00:00,2.12166
2016-07-10 20:20:00,2.09466
2016-07-10 20:40:00,2.03251
2016-07-10 21:00:00,1.94137
2016-07-10 21:20:00,1.79440
2016-07-10 21:40:00,1.58853
2016-07-10 22:00:00,1.55014
2016-07-10 22:20:00,1.49931
2016-07-10 22:40:00,1.41866
2016-07-10 23:00:00,1.31502
2016-07-10 23:20:00,1.17959
2016-07-10 23:40:00,1.03083
2016-07-11 00:00:00,0.822882
2016-07-11 00:20:00,0.630571
2016-07-11 00:40:00,0.466072
2016-07-11 01:00:00,0.327504
2016-07-11 01:20:00,0.246084
2016-07-11 01:40:00,0.192593
2016-07-11 02:00:00,0.153339
2016-07-11 02:20:00,0.113256
2016-07-11 02:40:00,0.0820524
2016-07-11 03:00:00,0.0514786
2016-07-11 03:20:00,0.0434393
2016-07-11 03:40:00,0.0562129
2016-07-11 04:00:00,0.0576491
2016-07-11 04:20:00,0.0586728
2016-07-11 04:40:00,0.0555213
2016-07-11 05:00:00,0.0216443
2016-07-11 05:20:00,0.0143815
2016-07-11 05:40:00,0.00745085
2016-07-11 06:00:00,0.00742726
2016-07-11 06:20:00,0.0105252
2016-07-11 06:40:00,0.0103273
2016-07-11 07:00:00,0.00961114
2016-07-11 07:20:00,0.0143054
2016-07-11 07:40:00,0.0215993
2016-07-11 08:00:00,0.0318064
2016-07-11 08:20:00,0.0446544
2016-07-11 08:40:00,0.0258554
2016-07-11 09:00:00,0.0338921
2016-07-11 09:20:00,0.0546815
2016-07-11 09:40:00,0.0766404
2016-07-11 10:00:00,0.0908866
2016-07-11 10:20:00,0.0928472
2016-07-11 10:40:00,0.104565
2016-07-11 11:00:00,0.130930
2016-07-11 11:20:00,0.202736
2016-07-11 11:40:00,0.324864
2016-07-11 12:00:00,0.396265
2016-07-11 12:20:00,0.403444
2016-07-11 12:40:00,0.499277
2016-07-11 13:00:00,0.536969
2016-07-11 13:20:00,0.638227
2016-07-11 13:40:00,0.721185
2016-07-11 14:00:00,0.810728
2016-07-11 14:20:00,0.894856
2016-07-11 14:40:00,1.03396
2016-07-11 15:00:00,1.18889
2016-07-11 15:20:00,1.34156
2016-07-11 15:40:00,1.48691
2016-07-11 16:00:00,1.61259
2016-07-11 16:20:00,1.70246
2016-07-11 16:40:00,1.79157
2016-07-11 17:00:00,1.85318
2016-07-11 17:20:00,1.86100
2016-07-11 17:40:00,1.87504
2016-07-11 18:00:00,1.95380
2016-07-11 18:20:00,1.99502
2016-07-11 18:40:00,2.09908
2016-07-11 19:00:00,2.19552
2016-07-11 19:20:00,2.33102
2016-07-11 19:40:00,2.32804
2016-07-11 20:00:00,2.27018
2016-07-11 20:20:00,2.24196
2016-07-11 20:40:00,2.17018
2016-07-11 21:00:00,2.08425
2016-07-11 21:20:00,1.94701
2016-07-11 21:40:00,1.82369
2016-07-11 22:00:00,1.67787
2016-07-11 22:20:00,1.53990
2016-07-11 22:40:00,1.40157
2016-07-11 23:00:00,1.29907
2016-07-11 23:20:00,1.18611
2016-07-11 23:40:00,1.06691
2016-07-12 00:00:00,0.946074
2016-07-12 00:20:00,0.823321
2016-07-12 00:40:00,0.691331
2016-07-12 01:00:00,0.600181
2016-07-12 01:20:00,0.563037
2016-07-12 01:40:00,0.529305
2016-07-12 02:00:00,0.491431
2016-07-12 02:20:00,0.444514
2016-07-12 02:40:00,0.429073
2016-07-12 03:00:00,0.439505
2016-07-12 03:20:00,0.436362
2016-07-12 03:40:00,0.472449
2016-07-12 04:00:00,0.628689
2016-07-12 04:20:00,0.969827
2016-07-12 04:40:00,0.988488
2016-07-12 05:00:00,0.897512
2016-07-12 05:20:00,0.799861
2016-07-12 05:40:00,0.696308
2016-07-12 06:00:00,0.643205
2016-07-12 06:20:00,0.617783
2016-07-12 06:40:00,0.566669
2016-07-12 07:00:00,0.532999
2016-07-12 07:20:00,0.502507
2016-07-12 07:40:00,0.477937
2016-07-12 08:00:00,0.434799
2016-07-12 08:20:00,0.403504
2016-07-12 08:40:00,0.397981
2016-07-12 09:00:00,0.403897
2016-07-12 09:20:00,0.403560
2016-07-12 09:40:00,0.370786
2016-07-12 10:00:00,0.340560
2016-07-12 10:20:00,0.334906
2016-07-12 10:40:00,0.377098
2016-07-12 11:00:00,0.385828
2016-07-12 11:20:00,0.417251
2016-07-12 11:40:00,0.486009
2016-07-12 12:00:00,0.489136
2016-07-12 12:20:00,0.520731
2016-07-12 12:40:00,0.569055
2016-07-12 13:00:00,0.674438
2016-07-12 13:20:00,0.867974
2016-07-12 13:40:00,0.921891
2016-07-12 14:00:00,1.01781
2016-07-12 14:20:00,1.12017
2016-07-12 14:40:00,1.22309
2016-07-12 15:00:00,1.45453
2016-07-12 15:20:00,1.48772
2016-07-12 15:40:00,1.74596
2016-07-12 16:00:00,1.98175
2016-07-12 16:20:00,2.22200
2016-07-12 16:40:00,2.29052
2016-07-12 17:00:00,2.35196
2016-07-12 17:20:00,3.01994
2016-07-12 17:40:00,2.89714
2016-07-12 18:00:00,2.62122
2016-07-12 18:20:00,2.30330
2016-07-12 18:40:00,2.99426
2016-07-12 19:00:00,3.21910
2016-07-12 19:20:00,3.20762
2016-07-12 19:40:00,3.39557
2016-07-12 20:00:00,2.99362
2016-07-12 20:20:00,3.43979
2016-07-12 20:40:00,3.42922
2016-07-12 21:00:00,3.10095
2016-07-12 21:20:00,2.85389
2016-07-12 21:40:00,2.95472
2016-07-12 22:00:00,2.99195
2016-07-12 22:20:00,2.86332
2016-07-12 22:40:00,3.11906
2016-07-12 23:00:00,2.98705
2016-07-12 23:20:00,3.04548
2016-07-12 23:40:00,3.02720
2016-07-13 00:00:00,2.86608
2016-07-13 00:20:00,2.53997
2016-07-13 00:40:00,2.16940
2016-07-13 01:00:00,1.98551
2016-07-13 01:20:00,1.89972
2016-07-13 01:40:00,1.78072
2016-07-13 02:00:00,1.84822
2016-07-13 02:20:00,1.76899
2016-07-13 02:40:00,1.46597
2016-07-13 03:00:00,1.75116
2016-07-13 03:20:00,1.53454
2016-07-13 03:40:00,0.971104
2016-07-13 04:00:00,0.843405
2016-07-13 04:20:00,0.940323
2016-07-13 04:40:00,0.726913
2016-07-13 05:00:00,0.537607
2016-07-13 05:20:00,0.315505
2016-07-13 05:40:00,0.175138
2016-07-13 06:00:00,0.104516
2016-07-13 06:20:00,0.0641264
2016-07-13 06:40:00,0.0688469
2016-07-13 07:00:00,0.112667
2016-07-13 07:20:00,0.174405
2016-07-13 07:40:00,0.211767
2016-07-13 08:00:00,0.200146
2016-07-13 08:20:00,0.213980
2016-07-13 08:40:00,0.260803
2016-07-13 09:00:00,0.251698
2016-07-13 09:20:00,0.245402
2016-07-13 09:40:00,0.215308
2016-07-13 10:00:00,0.198036
2016-07-13 10:20:00,0.176792
2016-07-13 10:40:00,0.167344
2016-07-13 11:00:00,0.266923
2016-07-13 11:20:00,0.384604
2016-07-13 11:40:00,0.476267
2016-07-13 12:00:00,0.493538
2016-07-13 12:20:00,0.512815
2016-07-13 12:40:00,0.568908
2016-07-13 13:00:00,0.700299
2016-07-13 13:20:00,0.844530
2016-07-13 13:40:00,0.992018
2016-07-13 14:00:00,1.14754
2016-07-13 14:20:00,1.24253
2016-07-13 14:40:00,1.37431
2016-07-13 15:00:00,1.60101
2016-07-13 15:20:00,1.80537
2016-07-13 15:40:00,2.03204
2016-07-13 16:00:00,2.25332
2016-07-13 16:20:00,2.49670
2016-07-13 16:40:00,2.76713
2016-07-13 17:00:00,2.99996
2016-07-13 17:20:00,3.16578
2016-07-13 17:40:00,3.06233
2016-07-13 18:00:00,3.42738
2016-07-13 18:20:00,3.15707
2016-07-13 18:40:00,3.43148
2016-07-13 19:00:00,3.43438
2016-07-13 19:20:00,3.64000
2016-07-13 19:40:00,4.09402
2016-07-13 20:00:00,4.42280
2016-07-13 20:20:00,4.17444
2016-07-13 20:40:00,4.25340
2016-07-13 21:00:00,4.58632
2016-07-13 21:20:00,4.07765
2016-07-13 21:40:00,3.62509
2016-07-13 22:00:00,2.88892
2016-07-13 22:20:00,3.12792
2016-07-13 22:40:00,3.02840
2016-07-13 23:00:00,2.92482
2016-07-13 23:20:00,2.96342
2016-07-13 23:40:00,2.98651
2016-07-14 00:00:00,3.61498
2016-07-14 00:20:00,2.16674
2016-07-14 00:40:00,2.43876
2016-07-14 01:00:00,2.08596
2016-07-14 01:20:00,2.68250
2016-07-14 01:40:00,1.80256
2016-07-14 02:00:00,2.99073
2016-07-14 02:20:00,4.01632
2016-07-14 02:40:00,3.47953
2016-07-14 03:00:00,3.36271
2016-07-14 03:20:00,3.09514
2016-07-14 03:40:00,3.17144
2016-07-14 04:00:00,3.13553
2016-07-14 04:20:00,2.97676
2016-07-14 04:40:00,2.95845
2016-07-14 05:00:00,2.91552
2016-07-14 05:20:00,2.89898
2016-07-14 05:40:00,2.66963
2016-07-14 06:00:00,2.47761
2016-07-14 06:20:00,2.31872
2016-07-14 06:40:00,2.27017
2016-07-14 07:00:00,1.97104
2016-07-14 07:20:00,1.69159
2016-07-14 07:40:00,1.50720
2016-07-14 08:00:00,1.38995
2016-07-14 08:20:00,1.24536
2016-07-14 08:40:00,1.05628
2016-07-14 09:00:00,0.874237
2016-07-14 09:20:00,0.722724
2016-07-14 09:40:00,0.583264
2016-07-14 10:00:00,0.477470
2016-07-14 10:20:00,0.395622
2016-07-14 10:40:00,0.335507
2016-07-14 11:00:00,0.394225
2016-07-14 11:20:00,0.496005
2016-07-14 11:40:00,0.551667
2016-07-14 12:00:00,0.622541
2016-07-14 12:20:00,0.744419
2016-07-14 12:40:00,0.952160
2016-07-14 13:00:00,1.14878
2016-07-14 13:20:00,1.49471
2016-07-14 13:40:00,1.89084
2016-07-14 14:00:00,2.18334
2016-07-14 14:20:00,1.95604
2016-07-14 14:40:00,2.01542
2016-07-14 15:00:00,2.12068
2016-07-14 15:20:00,2.24809
2016-07-14 15:40:00,1.96633
2016-07-14 16:00:00,1.79585
2016-07-14 16:20:00,2.22421
2016-07-14 16:40:00,2.61181
2016-07-14 17:00:00,2.21238
2016-07-14 17:20:00,2.78457
2016-07-14 17:40:00,2.78919
2016-07-14 18:00:00,2.82065
2016-07-14 18:20:00,3.02192
2016-07-14 18:40:00,2.86043
2016-07-14 19:00:00,2.89115
2016-07-14 19:20:00,2.88853
2016-07-14 19:40:00,2.82850
2016-07-14 20:00:00,2.74235
2016-07-14 20:20:00,2.71877
2016-07-14 20:40:00,2.64688
2016-07-14 21:00:00,2.56390
2016-07-14 21:20:00,2.33266
2016-07-14 21:40:00,2.59624
2016-07-14 22:00:00,2.46818
2016-07-14 22:20:00,2.43874
2016-07-14 22:40:00,2.45108
2016-07-14 23:00:00,2.40615
2016-07-14 23:20:00,2.33615
2016-07-14 23:40:00,2.17226
2016-07-15 00:00:00,2.02578
2016-07-15 00:20:00,1.79309
2016-07-15 00:40:00,1.52679
2016-07-15 01:00:00,1.29294
2016-07-15 01:20:00,1.11987
2016-07-15 01:40:00,1.02146
2016-07-15 02:00:00,0.943181
2016-07-15 02:20:00,0.900965
2016-07-15 02:40:00,0.854242
2016-07-15 03:00:00,0.810107
2016-07-15 03:20:00,0.804324
2016-07-15 03:40:00,0.708227
2016-07-15 04:00:00,0.676375
2016-07-15 04:20:00,0.647712
2016-07-15 04:40:00,0.646388
2016-07-15 05:00:00,0.688442
2016-07-15 05:20:00,0.897366
2016-07-15 05:40:00,1.10271
2016-07-15 06:00:00,1.02192
2016-07-15 06:20:00,0.937574
2016-07-15 06:40:00,0.746514
2016-07-15 07:00:00,0.648228
2016-07-15 07:20:00,0.593376
2016-07-15 07:40:00,0.563982
2016-07-15 08:00:00,0.520173
2016-07-15 08:20:00,0.471697
2016-07-15 08:40:00,0.419678
2016-07-15 09:00:00,0.387705
2016-07-15 09:20:00,0.374148
2016-07-15 09:40:00,0.355728
2016-07-15 10:00:00,0.336166
2016-07-15 10:20:00,0.316242
2016-07-15 10:40:00,0.283887
2016-07-15 11:00:00,0.360133
2016-07-15 11:20:00,0.461616
2016-07-15 11:40:00,0.552455
2016-07-15 12:00:00,0.620688
2016-07-15 00:00:00,0.00000
2016-07-15 00:20:00,0.389261
2016-07-15 00:40:00,0.143975
2016-07-15 01:00:00,0.119402
2016-07-15 01:20:00,0.0874017
2016-07-15 01:40:00,0.118264
2016-07-15 02:00:00,0.114863
2016-07-15 02:20:00,0.151871
2016-07-15 02:40:00,0.184700
2016-07-15 03:00:00,0.184689
2016-07-15 03:20:00,0.188723
2016-07-15 03:40:00,0.199334
2016-07-15 04:00:00,0.205559
2016-07-15 04:20:00,0.199608
2016-07-15 04:40:00,0.203371
2016-07-15 05:00:00,0.228110
2016-07-15 05:20:00,0.261124
2016-07-15 05:40:00,0.291341
2016-07-15 06:00:00,0.316645
2016-07-15 06:20:00,0.344665
2016-07-15 06:40:00,0.364613
2016-07-15 07:00:00,0.371954
2016-07-15 07:20:00,0.373695
2016-07-15 07:40:00,0.376038
2016-07-15 08:00:00,0.386509
2016-07-15 08:20:00,0.411254
2016-07-15 08:40:00,0.439348
2016-07-15 09:00:00,0.466898
2016-07-15 09:20:00,0.466881
2016-07-15 09:40:00,0.419656
2016-07-15 10:00:00,0.379229
2016-07-15 10:20:00,0.349956
2016-07-15 10:40:00,0.322263
2016-07-15 11:00:00,0.319447
2016-07-15 11:20:00,0.360104
2016-07-15 11:40:00,0.525337
2016-07-15 12:00:00,0.585052
2016-07-15 12:20:00,0.617113
2016-07-15 12:40:00,0.655287
2016-07-15 13:00:00,0.727766
2016-07-15 13:20:00,0.809551
2016-07-15 13:40:00,0.875912
2016-07-15 14:00:00,0.974901
2016-07-15 14:20:00,1.12875
2016-07-15 14:40:00,1.22635
2016-07-15 15:00:00,1.48914
2016-07-15 15:20:00,1.73912
2016-07-15 15:40:00,2.01903
2016-07-15 16:00:00,2.33894
2016-07-15 16:20:00,2.65359
2016-07-15 16:40:00,2.91339
2016-07-15 17:00:00,3.21895
2016-07-15 17:20:00,3.44870
2016-07-15 17:40:00,3.54051
2016-07-15 18:00:00,3.53584
2016-07-15 18:20:00,3.58765
2016-07-15 18:40:00,3.74840
2016-07-15 19:00:00,4.10305
2016-07-15 19:20:00,3.94605
2016-07-15 19:40:00,3.86136
2016-07-15 20:00:00,3.59910
2016-07-15 20:20:00,3.29998
2016-07-15 20:40:00,3.22827
2016-07-15 21:00:00,3.44063
2016-07-15 21:20:00,3.18956
2016-07-15 21:40:00,2.92171
2016-07-15 22:00:00,2.47347
2016-07-15 22:20:00,2.57172
2016-07-15 22:40:00,2.45180
2016-07-15 23:00:00,2.29686
2016-07-15 23:20:00,2.17451
2016-07-15 23:40:00,2.02689
2016-07-16 00:00:00,1.85599
2016-07-16 00:20:00,1.65981
2016-07-16 00:40:00,1.55216
2016-07-16 01:00:00,1.37228
2016-07-16 01:20:00,1.38886
2016-07-16 01:40:00,1.33231
2016-07-16 02:00:00,1.21521
2016-07-16 02:20:00,1.20238
2016-07-16 02:40:00,1.25139
2016-07-16 03:00:00,1.16538
2016-07-16 03:20:00,1.10220
2016-07-16 03:40:00,1.28301
2016-07-16 04:00:00,1.38232
2016-07-16 04:20:00,1.27079
2016-07-16 04:40:00,1.13295
2016-07-16 05:00:00,1.02744
2016-07-16 05:20:00,0.903384
2016-07-16 05:40:00,0.778519
2016-07-16 06:00:00,0.669177
2016-07-16 06:20:00,0.584207
2016-07-16 06:40:00,0.524639
2016-07-16 07:00:00,0.480479
2016-07-16 07:20:00,0.428970
2016-07-16 07:40:00,0.385006
2016-07-16 08:00:00,0.340574
2016-07-16 08:20:00,0.315815
2016-07-16 08:40:00,0.303062
2016-07-16 09:00:00,0.282082
2016-07-16 09:20:00,0.251585
2016-07-16 09:40:00,0.214869
2016-07-16 10:00:00,0.194669
2016-07-16 10:20:00,0.199331
2016-07-16 10:40:00,0.211081
2016-07-16 11:00:00,0.235970
2016-07-16 11:20:00,0.226303
2016-07-16 11:40:00,0.220981
2016-07-16 12:00:00,0.226028
2016-07-16 12:20:00,0.235259
2016-07-16 12:40:00,0.259323
2016-07-16 13:00:00,0.296913
2016-07-16 13:20:00,0.344278
2016-07-16 13:40:00,0.413396
2016-07-16 14:00:00,0.513874
2016-07-16 14:20:00,0.557740
2016-07-16 14:40:00,0.600977
2016-07-16 15:00:00,0.739566
2016-07-16 15:20:00,0.925541
2016-07-16 15:40:00,1.07963
2016-07-16 16:00:00,1.24399
2016-07-16 16:20:00,1.43271
2016-07-16 16:40:00,1.61246
2016-07-16 17:00:00,1.73158
2016-07-16 17:20:00,1.91733
2016-07-16 17:40:00,2.02649
2016-07-16 18:00:00,2.08001
2016-07-16 18:20:00,1.97245
2016-07-16 18:40:00,1.98488
2016-07-16 19:00:00,2.16300
2016-07-16 19:20:00,2.14635
2016-07-16 19:40:00,2.07201
2016-07-16 20:00:00,2.08578
2016-07-16 20:20:00,1.83272
2016-07-16 20:40:00,1.83715
2016-07-16 21:00:00,2.01393
2016-07-16 21:20:00,2.15847
2016-07-16 21:40:00,1.79689
2016-07-16 22:00:00,1.58382
2016-07-16 22:20:00,1.68780
2016-07-16 22:40:00,1.31252
2016-07-16 23:00:00,1.16980
2016-07-16 23:20:00,1.26228
2016-07-16 23:40:00,1.11494
2016-07-17 00:00:00,0.939519
2016-07-17 00:20:00,0.716968
2016-07-17 00:40:00,0.555831
2016-07-17 01:00:00,0.456285
2016-07-17 01:20:00,0.406517
2016-07-17 01:40:00,0.320974
2016-07-17 02:00:00,0.280799
2016-07-17 02:20:00,0.281441
2016-07-17 02:40:00,0.277625
2016-07-17 03:00:00,0.264010
2016-07-17 03:20:00,0.194005
2016-07-17 03:40:00,0.140698
2016-07-17 04:00:00,0.106206
2016-07-17 04:20:00,0.0933654
2016-07-17 04:40:00,0.0834348
2016-07-17 05:00:00,0.0605824
2016-07-17 05:20:00,0.0505738
2016-07-17 05:40:00,0.0478338
2016-07-17 06:00:00,0.0526576
2016-07-17 06:20:00,0.0976863
2016-07-17 06:40:00,0.103052
2016-07-17 07:00:00,0.120839
2016-07-17 07:20:00,0.156660
2016-07-17 07:40:00,0.196847
2016-07-17 08:00:00,0.228158
2016-07-17 08:20:00,0.251758
2016-07-17 08:40:00,0.273030
2016-07-17 09:00:00,0.262698
2016-07-17 09:20:00,0.268890
2016-07-17 09:40:00,0.310494
2016-07-17 10:00:00,0.340326
2016-07-17 10:20:00,0.336787
2016-07-17 10:40:00,0.323016
2016-07-17 11:00:00,0.328709
2016-07-17 11:20:00,0.360023
2016-07-17 11:40:00,0.441602
2016-07-17 12:00:00,0.479304
2016-07-17 12:20:00,0.496558
2016-07-17 12:40:00,0.520366
2016-07-17 13:00:00,0.499111
2016-07-17 13:20:00,0.545498
2016-07-17 13:40:00,0.666148
2016-07-17 14:00:00,0.822068
2016-07-17 14:20:00,0.973016
2016-07-17 14:40:00,1.05702
2016-07-17 15:00:00,1.22816
2016-07-17 15:20:00,1.41722
2016-07-17 15:40:00,1.57232
2016-07-17 16:00:00,1.66624
2016-07-17 16:20:00,1.84463
2016-07-17 16:40:00,2.06847
2016-07-17 17:00:00,2.26271
2016-07-17 17:20:00,2.66233
2016-07-17 17:40:00,2.53692
2016-07-17 18:00:00,2.80567
2016-07-17 18:20:00,2.90715
2016-07-17 18:40:00,3.21086
2016-07-17 19:00:00,3.31360
2016-07-17 19:20:00,3.28794
2016-07-17 19:40:00,3.28465
2016-07-17 20:00:00,3.31874
2016-07-17 20:20:00,3.09889
2016-07-17 20:40:00,3.00933
2016-07-17 21:00:00,3.11302
2016-07-17 21:20:00,3.23024
2016-07-17 21:40:00,3.30716
2016-07-17 22:00:00,3.27980
2016-07-17 22:20:00,3.37220
2016-07-17 22:40:00,3.11448
2016-07-17 23:00:00,2.78952
2016-07-17 23:20:00,2.57607
2016-07-17 23:40:00,2.37925
2016-07-18 00:00:00,1.84664
2016-07-18 00:20:00,1.73102
2016-07-18 00:40:00,1.64379
2016-07-18 01:00:00,1.52917
2016-07-18 01:20:00,1.56011
2016-07-18 01:40:00,1.54280
2016-07-18 02:00:00,1.54689
2016-07-18 02:20:00,1.51943
2016-07-18 02:40:00,1.37974
2016-07-18 03:00:00,1.38088
2016-07-18 03:20:00,1.41793
2016-07-18 03:40:00,1.35163
2016-07-18 04:00:00,1.26412
2016-07-18 04:20:00,1.11553
2016-07-18 04:40:00,0.986742
2016-07-18 05:00:00,0.867056
2016-07-18 05:20:00,0.824842
2016-07-18 05:40:00,0.818060
2016-07-18 06:00:00,0.815209
2016-07-18 06:20:00,0.787230
2016-07-18 06:40:00,0.747344
2016-07-18 07:00:00,0.736072
2016-07-18 07:20:00,0.747443
2016-07-18 07:40:00,0.762396
2016-07-18 08:00:00,0.738041
2016-07-18 08:20:00,0.711239
2016-07-18 08:40:00,0.737246
2016-07-18 09:00:00,0.772052
2016-07-18 09:20:00,0.793706
2016-07-18 09:40:00,0.729414
2016-07-18 10:00:00,0.654163
2016-07-18 10:20:00,0.643377
2016-07-18 10:40:00,0.736549
2016-07-18 11:00:00,0.854721
2016-07-18 11:20:00,1.06339
2016-07-18 11:40:00,1.16757
2016-07-18 12:00:00,1.12357
2016-07-18 12:20:00,1.06698
2016-07-18 12:40:00,1.02148
2016-07-18 13:00:00,0.979307
2016-07-18 13:20:00,0.979907
2016-07-18 13:40:00,0.991115
2016-07-18 14:00:00,1.05645
2016-07-18 14:20:00,1.17203
2016-07-18 14:40:00,1.35064
2016-07-18 15:00:00,1.57414
2016-07-18 15:20:00,1.78056
2016-07-18 15:40:00,1.99491
2016-07-18 16:00:00,2.21732
2016-07-18 16:20:00,2.46009
2016-07-18 16:40:00,2.66652
2016-07-18 17:00:00,2.77907
2016-07-18 17:20:00,2.91453
2016-07-18 17:40:00,2.87143
2016-07-18 18:00:00,3.03292
2016-07-18 18:20:00,3.10478
2016-07-18 18:40:00,2.78536
2016-07-18 19:00:00,2.60228
2016-07-18 19:20:00,2.42011
2016-07-18 19:40:00,2.73975
2016-07-18 20:00:00,2.36236
2016-07-18 20:20:00,2.23159
2016-07-18 20:40:00,2.32390
2016-07-18 21:00:00,2.34154
2016-07-18 21:20:00,2.27309
2016-07-18 21:40:00,2.12242
2016-07-18 22:00:00,2.47814
2016-07-18 22:20:00,2.07486
2016-07-18 22:40:00,2.13485
2016-07-18 23:00:00,1.81602
2016-07-18 23:20:00,2.07874
2016-07-18 23:40:00,1.76335
2016-07-19 00:00:00,1.54420
2016-07-19 00:20:00,1.47602
2016-07-19 00:40:00,1.27817
2016-07-19 01:00:00,1.13973
2016-07-19 01:20:00,1.07561
2016-07-19 01:40:00,1.07129
2016-07-19 02:00:00,1.05000
2016-07-19 02:20:00,1.03090
2016-07-19 02:40:00,1.15242
2016-07-19 03:00:00,1.34941
2016-07-19 03:20:00,1.36581
2016-07-19 03:40:00,1.34015
