station,valid,drct,sped
IND,2016-07-20 15:54,200.00,5.75
IND,2016-07-20 16:54,210.00,9.20
IND,2016-07-20 17:54,230.00,6.90
IND,2016-07-20 18:54,null,5.75
IND,2016-07-20 19:54,200.00,5.75
IND,2016-07-20 20:54,0.00,0.00
IND,2016-07-20 21:54,210.00,5.75
IND,2016-07-20 22:54,210.00,6.90
IND,2016-07-20 23:54,220.00,5.75
IND,2016-07-21 00:54,200.00,6.90
IND,2016-07-21 01:54,190.00,4.60
IND,2016-07-21 02:54,210.00,5.75
IND,2016-07-21 03:54,200.00,4.60
IND,2016-07-21 04:54,170.00,4.60
IND,2016-07-21 05:54,150.00,5.75
IND,2016-07-21 06:54,210.00,3.45
IND,2016-07-21 07:54,140.00,4.60
IND,2016-07-21 08:54,170.00,8.05
IND,2016-07-21 09:54,180.00,3.45
IND,2016-07-21 10:54,170.00,4.60
IND,2016-07-21 11:54,220.00,4.60
IND,2016-07-21 12:54,210.00,8.05
IND,2016-07-21 13:54,220.00,5.75
IND,2016-07-21 14:54,220.00,9.20
IND,2016-07-21 15:54,180.00,5.75
IND,2016-07-21 16:54,200.00,10.35
IND,2016-07-21 17:54,230.00,6.90
IND,2016-07-21 18:54,220.00,12.65
IND,2016-07-21 19:54,220.00,11.50
IND,2016-07-21 20:54,260.00,9.20
IND,2016-07-21 21:54,260.00,6.90
IND,2016-07-21 22:54,220.00,4.60
IND,2016-07-21 23:54,210.00,11.50
IND,2016-07-22 00:54,210.00,8.05
IND,2016-07-22 01:54,140.00,6.90
IND,2016-07-22 02:54,170.00,6.90
IND,2016-07-22 03:54,210.00,5.75
IND,2016-07-22 04:54,210.00,8.05
IND,2016-07-22 05:54,230.00,8.05
IND,2016-07-22 06:54,220.00,6.90
IND,2016-07-22 07:54,210.00,6.90
IND,2016-07-22 08:54,250.00,9.20
IND,2016-07-22 09:54,200.00,12.65
IND,2016-07-22 10:54,250.00,5.75
IND,2016-07-22 11:54,320.00,5.75
IND,2016-07-22 12:54,260.00,6.90
IND,2016-07-22 13:54,280.00,6.90
IND,2016-07-22 14:54,250.00,8.05
IND,2016-07-22 15:54,250.00,11.50
IND,2016-07-22 16:54,280.00,11.50
IND,2016-07-22 17:54,280.00,12.65
IND,2016-07-22 18:54,330.00,11.50
IND,2016-07-22 19:54,340.00,11.50
IND,2016-07-22 20:54,330.00,11.50
IND,2016-07-22 21:54,330.00,8.05
IND,2016-07-22 22:54,310.00,8.05
IND,2016-07-22 23:54,320.00,9.20
IND,2016-07-23 00:54,330.00,6.90
IND,2016-07-23 01:54,320.00,5.75
IND,2016-07-23 02:54,320.00,4.60
IND,2016-07-23 03:54,280.00,3.45
IND,2016-07-23 04:54,260.00,3.45
IND,2016-07-23 05:54,250.00,4.60
IND,2016-07-23 06:54,190.00,3.45
IND,2016-07-23 07:54,0.00,0.00
IND,2016-07-23 08:54,0.00,0.00
IND,2016-07-23 09:54,250.00,4.60
IND,2016-07-23 10:54,0.00,0.00
IND,2016-07-23 11:54,0.00,0.00
IND,2016-07-23 12:54,0.00,0.00
IND,2016-07-23 13:54,0.00,0.00
IND,2016-07-23 14:24,250.00,5.75
IND,2016-07-23 14:54,null,5.75
IND,2016-07-23 15:54,220.00,5.75
IND,2016-07-23 16:54,260.00,6.90
IND,2016-07-23 17:54,240.00,6.90
IND,2016-07-23 18:54,240.00,6.90
IND,2016-07-23 19:54,240.00,8.05
IND,2016-07-23 20:54,260.00,3.45
IND,2016-07-23 21:54,230.00,6.90
IND,2016-07-23 22:54,210.00,6.90
IND,2016-07-23 23:54,250.00,6.90
IND,2016-07-24 00:54,300.00,4.60
IND,2016-07-24 01:54,0.00,0.00
IND,2016-07-24 02:54,0.00,0.00
IND,2016-07-24 03:54,130.00,3.45
IND,2016-07-24 04:54,160.00,8.05
IND,2016-07-24 05:54,200.00,4.60
IND,2016-07-24 06:54,320.00,3.45
IND,2016-07-24 07:54,10.00,4.60
IND,2016-07-24 08:54,30.00,6.90
IND,2016-07-24 09:54,80.00,6.90
IND,2016-07-24 10:54,70.00,9.20
IND,2016-07-24 11:54,100.00,8.05
IND,2016-07-24 12:54,130.00,4.60
IND,2016-07-24 13:54,130.00,6.90
IND,2016-07-24 14:54,180.00,9.20
IND,2016-07-24 15:54,210.00,9.20
IND,2016-07-24 16:54,220.00,11.50
IND,2016-07-24 17:54,220.00,12.65
IND,2016-07-24 18:54,220.00,8.05
IND,2016-07-24 19:54,220.00,11.50
IND,2016-07-24 20:54,230.00,13.80
IND,2016-07-24 21:54,220.00,11.50
IND,2016-07-24 22:54,220.00,10.35
IND,2016-07-24 23:54,210.00,10.35
IND,2016-07-25 00:54,210.00,10.35
IND,2016-07-25 01:54,220.00,5.75
IND,2016-07-25 02:54,210.00,8.05
IND,2016-07-25 03:54,210.00,6.90
IND,2016-07-25 04:54,290.00,6.90
IND,2016-07-25 05:31,330.00,16.10
IND,2016-07-25 06:54,310.00,3.45
IND,2016-07-25 07:54,270.00,9.20
IND,2016-07-25 08:54,230.00,4.60
IND,2016-07-25 09:54,250.00,5.75
IND,2016-07-25 10:54,230.00,8.05
IND,2016-07-25 11:54,null,3.45
IND,2016-07-25 12:54,290.00,4.60
IND,2016-07-25 13:54,290.00,10.35
IND,2016-07-25 14:54,null,4.60
IND,2016-07-25 15:54,310.00,9.20
IND,2016-07-25 16:54,320.00,4.60
IND,2016-07-25 17:54,280.00,9.20
IND,2016-07-25 18:54,290.00,8.05
IND,2016-07-25 19:54,270.00,8.05
IND,2016-07-25 20:54,280.00,10.35
IND,2016-07-25 21:54,300.00,10.35
IND,2016-07-25 22:54,330.00,8.05
IND,2016-07-25 23:54,320.00,8.05
IND,2016-07-26 00:54,330.00,5.75
IND,2016-07-26 01:54,10.00,6.90
IND,2016-07-26 02:54,10.00,6.90
IND,2016-07-26 03:54,20.00,9.20
IND,2016-07-26 04:54,20.00,6.90
IND,2016-07-26 05:54,20.00,6.90
IND,2016-07-26 06:54,30.00,6.90
IND,2016-07-26 07:54,40.00,6.90
IND,2016-07-26 08:54,30.00,9.20
IND,2016-07-26 09:54,50.00,8.05
IND,2016-07-26 10:54,50.00,8.05
IND,2016-07-26 11:54,50.00,8.05
IND,2016-07-26 12:54,80.00,6.90
IND,2016-07-26 13:54,90.00,8.05
IND,2016-07-26 14:54,110.00,8.05
IND,2016-07-26 15:54,260.00,3.45
IND,2016-07-26 16:51,110.00,9.20
IND,2016-07-26 16:54,120.00,6.90
IND,2016-07-26 17:54,0.00,0.00
IND,2016-07-26 18:54,0.00,0.00
IND,2016-07-26 19:54,80.00,4.60
IND,2016-07-26 20:54,20.00,4.60
IND,2016-07-26 21:54,null,4.60
IND,2016-07-26 22:54,30.00,6.90
IND,2016-07-26 23:54,10.00,8.05
IND,2016-07-27 00:54,50.00,8.05
IND,2016-07-27 01:54,100.00,5.75
IND,2016-07-27 02:54,90.00,3.45
IND,2016-07-27 03:54,0.00,0.00
IND,2016-07-27 04:54,320.00,3.45
IND,2016-07-27 05:54,0.00,0.00
IND,2016-07-27 06:54,0.00,0.00
IND,2016-07-27 07:54,0.00,0.00
IND,2016-07-27 08:54,0.00,0.00
IND,2016-07-27 09:54,320.00,3.45
IND,2016-07-27 10:54,350.00,4.60
IND,2016-07-27 11:54,0.00,0.00
IND,2016-07-27 12:54,0.00,0.00
IND,2016-07-27 13:54,30.00,4.60
IND,2016-07-27 14:54,0.00,0.00
IND,2016-07-27 15:54,0.00,0.00
IND,2016-07-27 16:54,null,3.45
IND,2016-07-27 17:54,null,3.45
IND,2016-07-27 18:54,280.00,6.90
IND,2016-07-27 19:54,360.00,6.90
IND,2016-07-27 20:54,0.00,0.00
IND,2016-07-27 21:54,200.00,3.45
IND,2016-07-27 22:54,270.00,9.20
IND,2016-07-27 23:54,320.00,8.05
IND,2016-07-28 00:54,350.00,5.75
IND,2016-07-28 01:54,330.00,5.75
IND,2016-07-28 02:54,10.00,6.90
IND,2016-07-28 03:54,30.00,5.75
IND,2016-07-28 04:54,40.00,4.60
IND,2016-07-28 05:54,50.00,5.75
IND,2016-07-28 06:54,60.00,5.75
IND,2016-07-28 07:54,30.00,5.75
IND,2016-07-28 08:54,null,4.60
IND,2016-07-28 09:54,200.00,3.45
IND,2016-07-28 10:54,0.00,0.00
IND,2016-07-28 11:54,250.00,4.60
IND,2016-07-28 12:54,0.00,0.00
IND,2016-07-28 13:54,230.00,3.45
IND,2016-07-28 14:54,260.00,4.60
IND,2016-07-28 15:54,290.00,6.90
IND,2016-07-28 16:54,310.00,4.60
IND,2016-07-28 17:54,null,3.45
IND,2016-07-28 18:54,0.00,0.00
IND,2016-07-28 19:54,null,4.60
IND,2016-07-28 20:54,0.00,0.00
IND,2016-07-28 21:54,310.00,8.05
IND,2016-07-28 22:54,310.00,11.50
IND,2016-07-28 23:54,240.00,10.35
IND,2016-07-29 00:54,140.00,10.35
IND,2016-07-29 01:54,0.00,0.00
IND,2016-07-29 02:54,220.00,5.75
IND,2016-07-29 03:54,210.00,4.60
IND,2016-07-29 04:54,250.00,6.90
IND,2016-07-29 05:54,280.00,3.45
IND,2016-07-29 06:54,220.00,6.90
IND,2016-07-29 07:54,250.00,5.75
IND,2016-07-29 08:54,260.00,3.45
IND,2016-07-29 09:54,0.00,0.00
IND,2016-07-29 10:54,150.00,3.45
IND,2016-07-29 11:54,190.00,4.60
IND,2016-07-29 12:07,200.00,4.60
IND,2016-07-29 12:18,210.00,5.75
IND,2016-07-29 12:54,190.00,4.60
IND,2016-07-29 13:27,210.00,4.60
IND,2016-07-29 13:54,null,3.45
IND,2016-07-29 14:54,220.00,4.60
IND,2016-07-29 15:54,220.00,6.90
IND,2016-07-29 16:48,210.00,6.90
IND,2016-07-29 16:54,210.00,6.90
IND,2016-07-29 17:22,170.00,13.80
IND,2016-07-29 17:54,170.00,8.05
IND,2016-07-29 18:54,210.00,9.20
IND,2016-07-29 19:54,210.00,13.80
IND,2016-07-29 20:54,170.00,12.65
IND,2016-07-29 21:54,180.00,12.65
IND,2016-07-29 22:54,180.00,5.75
IND,2016-07-29 23:23,340.00,12.65
IND,2016-07-29 23:54,10.00,5.75
IND,2016-07-30 00:54,20.00,6.90
IND,2016-07-30 01:54,60.00,6.90
IND,2016-07-30 02:54,110.00,5.75
IND,2016-07-30 03:54,100.00,5.75
IND,2016-07-30 04:54,90.00,5.75
IND,2016-07-30 05:54,160.00,3.45
IND,2016-07-30 06:54,220.00,6.90
IND,2016-07-30 07:54,240.00,3.45
IND,2016-07-30 08:54,240.00,4.60
IND,2016-07-30 09:05,220.00,4.60
IND,2016-07-30 09:12,210.00,4.60
IND,2016-07-30 09:22,230.00,3.45
IND,2016-07-30 09:32,240.00,3.45
IND,2016-07-30 09:54,0.00,0.00
IND,2016-07-30 10:16,290.00,3.45
IND,2016-07-30 10:52,250.00,3.45
IND,2016-07-30 10:54,250.00,4.60
IND,2016-07-30 11:54,240.00,4.60
IND,2016-07-30 12:54,240.00,6.90
IND,2016-07-30 13:54,240.00,10.35
IND,2016-07-30 14:54,260.00,12.65
IND,2016-07-30 15:54,240.00,9.20
IND,2016-07-30 16:54,280.00,5.75
IND,2016-07-30 17:54,280.00,10.35
IND,2016-07-30 18:54,270.00,10.35
IND,2016-07-30 19:54,260.00,11.50
IND,2016-07-30 20:54,280.00,12.65
IND,2016-07-30 21:54,290.00,10.35
IND,2016-07-30 22:54,260.00,11.50
IND,2016-07-30 23:54,270.00,10.35
IND,2016-07-31 00:54,260.00,6.90
IND,2016-07-31 01:54,260.00,4.60
IND,2016-07-31 02:54,300.00,5.75
IND,2016-07-31 03:54,0.00,0.00
IND,2016-07-31 04:54,260.00,4.60
IND,2016-07-31 05:54,250.00,5.75
IND,2016-07-31 06:54,210.00,6.90
IND,2016-07-31 07:54,240.00,5.75
IND,2016-07-31 08:54,240.00,6.90
IND,2016-07-31 09:54,240.00,6.90
IND,2016-07-31 10:54,250.00,5.75
IND,2016-07-31 11:54,250.00,3.45
IND,2016-07-31 12:54,240.00,4.60
IND,2016-07-31 13:54,280.00,8.05
IND,2016-07-31 14:54,280.00,9.20
IND,2016-07-31 15:54,270.00,8.05
IND,2016-07-31 16:54,290.00,8.05
IND,2016-07-31 17:54,260.00,8.05
IND,2016-07-31 18:54,310.00,9.20
IND,2016-07-31 19:54,290.00,10.35
IND,2016-07-31 20:54,280.00,8.05
IND,2016-07-31 21:54,310.00,10.35
IND,2016-07-31 22:54,330.00,10.35
IND,2016-07-31 23:54,340.00,9.20
IND,2016-08-01 00:54,350.00,6.90
IND,2016-08-01 01:54,340.00,4.60
IND,2016-08-01 02:54,360.00,4.60
IND,2016-08-01 03:54,340.00,3.45
IND,2016-08-01 04:54,10.00,3.45
IND,2016-08-01 05:54,0.00,0.00
IND,2016-08-01 06:54,0.00,0.00
IND,2016-08-01 07:54,0.00,0.00
IND,2016-08-01 08:54,0.00,0.00
IND,2016-08-01 09:54,20.00,3.45
IND,2016-08-01 10:54,30.00,5.75
IND,2016-08-01 11:54,80.00,3.45
IND,2016-08-01 12:54,110.00,3.45
IND,2016-08-01 13:54,0.00,0.00
IND,2016-08-01 14:54,140.00,4.60
IND,2016-08-01 15:54,null,3.45
IND,2016-08-01 16:54,0.00,0.00
IND,2016-08-01 17:54,0.00,0.00
IND,2016-08-01 18:54,0.00,0.00
IND,2016-08-01 19:54,0.00,0.00
IND,2016-08-01 20:54,100.00,8.05
IND,2016-08-01 21:54,130.00,8.05
IND,2016-08-01 22:54,120.00,8.05
IND,2016-08-01 23:54,130.00,8.05
IND,2016-08-02 00:54,170.00,5.75
IND,2016-08-02 01:54,150.00,3.45
IND,2016-08-02 02:54,200.00,4.60
IND,2016-08-02 03:54,0.00,0.00
IND,2016-08-02 04:54,330.00,4.60
IND,2016-08-02 05:54,310.00,5.75
IND,2016-08-02 06:54,330.00,5.75
IND,2016-08-02 07:54,0.00,0.00
IND,2016-08-02 08:52,310.00,3.45
IND,2016-08-02 08:54,310.00,3.45
IND,2016-08-02 09:54,330.00,3.45
IND,2016-08-02 10:54,340.00,3.45
IND,2016-08-02 11:54,50.00,4.60
IND,2016-08-02 12:54,10.00,3.45
IND,2016-08-02 13:54,0.00,0.00
IND,2016-08-02 14:54,0.00,0.00
IND,2016-08-02 15:54,10.00,4.60
IND,2016-08-02 16:54,0.00,0.00
IND,2016-08-02 17:54,0.00,0.00
IND,2016-08-02 18:54,50.00,6.90
IND,2016-08-02 19:54,null,3.45
IND,2016-08-02 20:54,80.00,8.05
IND,2016-08-02 21:54,130.00,8.05
IND,2016-08-02 22:54,150.00,6.90
IND,2016-08-02 23:54,140.00,4.60
IND,2016-08-03 00:54,180.00,4.60
IND,2016-08-03 01:54,230.00,3.45
IND,2016-08-03 02:54,230.00,4.60
IND,2016-08-03 03:54,230.00,4.60
IND,2016-08-03 04:54,290.00,4.60
IND,2016-08-03 05:54,260.00,3.45
IND,2016-08-03 06:54,40.00,5.75
IND,2016-08-03 07:54,40.00,5.75
IND,2016-08-03 08:54,40.00,6.90
IND,2016-08-03 09:54,30.00,6.90
IND,2016-08-03 10:54,40.00,6.90
IND,2016-08-03 11:54,40.00,6.90
IND,2016-08-03 12:54,50.00,4.60
IND,2016-08-03 13:54,0.00,0.00
IND,2016-08-03 14:54,80.00,6.90
IND,2016-08-03 15:54,80.00,6.90
IND,2016-08-03 16:54,130.00,5.75
IND,2016-08-03 17:54,null,3.45
IND,2016-08-03 18:54,140.00,4.60
IND,2016-08-03 19:54,0.00,0.00
IND,2016-08-03 20:54,0.00,0.00
IND,2016-08-03 21:54,null,4.60
IND,2016-08-03 22:54,290.00,6.90
IND,2016-08-03 23:54,20.00,6.90
IND,2016-08-04 00:54,130.00,5.75
IND,2016-08-04 01:54,50.00,4.60
IND,2016-08-04 02:54,70.00,6.90
IND,2016-08-04 03:54,50.00,6.90
IND,2016-08-04 04:54,40.00,3.45
IND,2016-08-04 05:54,0.00,0.00
IND,2016-08-04 06:54,30.00,5.75
IND,2016-08-04 07:54,70.00,3.45
IND,2016-08-04 08:54,100.00,3.45
IND,2016-08-04 09:54,80.00,3.45
IND,2016-08-04 10:54,100.00,4.60
IND,2016-08-04 11:54,0.00,0.00
IND,2016-08-04 12:54,110.00,4.60
IND,2016-08-04 13:54,130.00,4.60
IND,2016-08-04 14:54,null,5.75
IND,2016-08-04 15:54,null,4.60
IND,2016-08-04 16:54,130.00,9.20
IND,2016-08-04 17:54,340.00,3.45
IND,2016-08-04 18:54,200.00,3.45
IND,2016-08-04 19:26,null,5.75
IND,2016-08-04 19:54,70.00,12.65
IND,2016-08-04 20:01,50.00,14.95
IND,2016-08-04 20:54,160.00,16.10
IND,2016-08-04 21:01,170.00,17.25
IND,2016-08-04 21:54,230.00,6.90
IND,2016-08-04 22:54,null,4.60
IND,2016-08-04 23:54,220.00,4.60
IND,2016-08-05 00:54,150.00,8.05
IND,2016-08-05 01:54,160.00,4.60
IND,2016-08-05 02:54,170.00,5.75
IND,2016-08-05 03:54,230.00,5.75
IND,2016-08-05 04:54,210.00,4.60
IND,2016-08-05 05:54,190.00,6.90
IND,2016-08-05 06:54,210.00,4.60
IND,2016-08-05 07:54,240.00,3.45
IND,2016-08-05 08:54,260.00,3.45
IND,2016-08-05 09:54,210.00,6.90
IND,2016-08-05 10:54,210.00,5.75
IND,2016-08-05 11:54,180.00,6.90
IND,2016-08-05 12:54,190.00,6.90
IND,2016-08-05 13:54,260.00,8.05
IND,2016-08-05 14:54,270.00,10.35
IND,2016-08-05 15:54,260.00,11.50
IND,2016-08-05 16:54,320.00,11.50
IND,2016-08-05 17:54,330.00,9.20
IND,2016-08-05 18:54,270.00,9.20
IND,2016-08-05 19:54,300.00,13.80
IND,2016-08-05 20:54,250.00,10.35
IND,2016-08-05 21:54,290.00,6.90
IND,2016-08-05 22:54,270.00,12.65
IND,2016-08-05 23:54,300.00,9.20
IND,2016-08-06 00:54,300.00,9.20
IND,2016-08-06 01:54,300.00,6.90
IND,2016-08-06 02:54,320.00,8.05
IND,2016-08-06 03:54,330.00,8.05
IND,2016-08-06 04:54,310.00,5.75
IND,2016-08-06 05:54,310.00,6.90
IND,2016-08-06 06:54,320.00,6.90
IND,2016-08-06 07:54,330.00,9.20
IND,2016-08-06 08:54,10.00,8.05
IND,2016-08-06 09:54,10.00,5.75
IND,2016-08-06 11:54,30.00,4.60
IND,2016-08-06 12:54,60.00,11.50
IND,2016-08-06 13:54,40.00,9.20
IND,2016-08-06 14:54,40.00,10.35
IND,2016-08-06 15:54,50.00,10.35
IND,2016-08-06 16:54,40.00,8.05
IND,2016-08-06 17:54,20.00,6.90
IND,2016-08-06 18:54,null,4.60
IND,2016-08-06 19:54,260.00,5.75
IND,2016-08-06 20:54,0.00,0.00
IND,2016-08-06 21:54,330.00,10.35
IND,2016-08-06 22:54,360.00,8.05
IND,2016-08-06 23:54,320.00,6.90
IND,2016-08-07 00:54,320.00,6.90
IND,2016-08-07 01:54,340.00,8.05
IND,2016-08-07 02:54,340.00,8.05
IND,2016-08-07 03:54,10.00,8.05
IND,2016-08-07 04:54,20.00,9.20
IND,2016-08-07 05:54,20.00,8.05
IND,2016-08-07 06:54,350.00,6.90
IND,2016-08-07 07:54,10.00,5.75
IND,2016-08-07 08:54,30.00,4.60
IND,2016-08-07 09:54,30.00,8.05
IND,2016-08-07 10:54,20.00,8.05
IND,2016-08-07 11:54,30.00,8.05
IND,2016-08-07 12:54,30.00,9.20
IND,2016-08-07 13:54,20.00,5.75
IND,2016-08-07 14:54,50.00,5.75
IND,2016-08-07 15:54,360.00,3.45
IND,2016-08-07 16:54,350.00,5.75
IND,2016-08-07 17:54,340.00,9.20
IND,2016-08-07 18:54,0.00,0.00
IND,2016-08-07 19:54,290.00,8.05
IND,2016-08-07 20:54,360.00,5.75
IND,2016-08-07 21:54,320.00,8.05
IND,2016-08-07 22:54,330.00,11.50
IND,2016-08-07 23:54,320.00,10.35
IND,2016-08-08 00:54,330.00,8.05
IND,2016-08-08 01:54,330.00,9.20
IND,2016-08-08 02:54,330.00,6.90
IND,2016-08-08 03:54,320.00,4.60
IND,2016-08-08 04:54,10.00,5.75
IND,2016-08-08 05:54,40.00,6.90
IND,2016-08-08 06:54,30.00,5.75
IND,2016-08-08 07:54,90.00,4.60
IND,2016-08-08 08:54,90.00,5.75
IND,2016-08-08 09:54,80.00,6.90
IND,2016-08-08 10:54,90.00,6.90
IND,2016-08-08 11:54,70.00,8.05
IND,2016-08-08 12:54,80.00,11.50
IND,2016-08-08 13:54,80.00,8.05
IND,2016-08-08 14:54,80.00,8.05
IND,2016-08-08 15:54,90.00,9.20
IND,2016-08-08 16:54,70.00,6.90
IND,2016-08-08 17:54,null,null
IND,2016-08-08 18:54,110.00,12.65
IND,2016-08-08 19:54,100.00,9.20
IND,2016-08-08 20:54,110.00,12.65
IND,2016-08-08 21:54,110.00,10.35
IND,2016-08-08 22:54,100.00,8.05
IND,2016-08-08 23:54,80.00,9.20
IND,2016-08-09 00:54,60.00,9.20
IND,2016-08-09 01:54,50.00,9.20
IND,2016-08-09 02:54,50.00,8.05
IND,2016-08-09 03:54,40.00,9.20
IND,2016-08-09 04:54,40.00,8.05
IND,2016-08-09 05:54,40.00,8.05
IND,2016-08-09 06:54,30.00,8.05
IND,2016-08-09 07:54,50.00,5.75
IND,2016-08-09 08:54,60.00,6.90
IND,2016-08-09 09:54,60.00,6.90
IND,2016-08-09 10:54,90.00,6.90
IND,2016-08-09 11:54,100.00,5.75
IND,2016-08-09 12:54,120.00,4.60
IND,2016-08-09 13:54,0.00,0.00
IND,2016-08-09 14:54,60.00,4.60
IND,2016-08-09 15:54,0.00,0.00
IND,2016-08-09 16:54,160.00,5.75
IND,2016-08-09 17:54,0.00,0.00
IND,2016-08-09 18:54,180.00,3.45
IND,2016-08-09 19:54,190.00,9.20
IND,2016-08-09 20:54,200.00,6.90
IND,2016-08-09 21:54,280.00,3.45
IND,2016-08-09 22:54,null,3.45
IND,2016-08-09 23:54,310.00,6.90
IND,2016-08-10 00:54,360.00,3.45
IND,2016-08-10 01:54,10.00,3.45
IND,2016-08-10 02:54,190.00,8.05
IND,2016-08-10 03:54,180.00,6.90
IND,2016-08-10 04:54,150.00,6.90
IND,2016-08-10 05:54,170.00,4.60
IND,2016-08-10 06:54,260.00,3.45
IND,2016-08-10 07:54,0.00,0.00
IND,2016-08-10 08:29,0.00,0.00
IND,2016-08-10 08:54,0.00,0.00
IND,2016-08-10 09:01,null,3.45
IND,2016-08-10 09:31,0.00,0.00
IND,2016-08-10 09:54,0.00,0.00
IND,2016-08-10 10:54,130.00,8.05
IND,2016-08-10 11:54,160.00,5.75
IND,2016-08-10 12:54,190.00,3.45
IND,2016-08-10 13:54,210.00,6.90
IND,2016-08-10 14:54,0.00,0.00
IND,2016-08-10 15:54,null,3.45
IND,2016-08-10 16:10,0.00,0.00
IND,2016-08-10 16:49,120.00,6.90
IND,2016-08-10 16:54,120.00,6.90
IND,2016-08-10 17:19,130.00,6.90
IND,2016-08-10 17:54,120.00,3.45
IND,2016-08-10 18:06,170.00,6.90
IND,2016-08-10 18:54,130.00,12.65
IND,2016-08-10 19:54,160.00,8.05
IND,2016-08-10 20:06,150.00,5.75
IND,2016-08-10 20:54,140.00,5.75
IND,2016-08-10 21:54,160.00,5.75
IND,2016-08-10 22:54,160.00,5.75
IND,2016-08-10 23:54,140.00,4.60
IND,2016-08-11 00:54,130.00,5.75
IND,2016-08-11 01:54,130.00,6.90
IND,2016-08-11 02:54,140.00,8.05
IND,2016-08-11 03:54,150.00,9.20
IND,2016-08-11 04:54,170.00,8.05
IND,2016-08-11 05:54,170.00,5.75
IND,2016-08-11 06:54,150.00,9.20
IND,2016-08-11 07:54,150.00,10.35
IND,2016-08-11 08:54,160.00,8.05
IND,2016-08-11 09:54,190.00,3.45
IND,2016-08-11 10:54,160.00,4.60
IND,2016-08-11 11:54,150.00,5.75
IND,2016-08-11 12:54,190.00,6.90
IND,2016-08-11 13:54,210.00,9.20
IND,2016-08-11 14:54,200.00,14.95
IND,2016-08-11 15:54,210.00,16.10
IND,2016-08-11 16:54,200.00,13.80
IND,2016-08-11 17:54,240.00,10.35
IND,2016-08-11 18:54,210.00,10.35
IND,2016-08-11 19:54,200.00,12.65
IND,2016-08-11 20:54,180.00,12.65
IND,2016-08-11 21:54,210.00,13.80
IND,2016-08-11 22:54,180.00,12.65
IND,2016-08-11 23:54,180.00,13.80
IND,2016-08-12 00:54,190.00,11.50
IND,2016-08-12 01:54,200.00,4.60
IND,2016-08-12 02:54,170.00,6.90
IND,2016-08-12 03:54,180.00,6.90
IND,2016-08-12 04:54,200.00,6.90
IND,2016-08-12 05:54,190.00,10.35
IND,2016-08-12 06:54,210.00,9.20
IND,2016-08-12 07:54,190.00,9.20
IND,2016-08-12 08:54,200.00,11.50
IND,2016-08-12 09:54,190.00,5.75
IND,2016-08-12 10:54,180.00,6.90
IND,2016-08-12 11:54,190.00,8.05
IND,2016-08-12 12:54,190.00,8.05
IND,2016-08-12 13:54,200.00,11.50
IND,2016-08-12 14:54,200.00,12.65
IND,2016-08-12 15:54,200.00,10.35
IND,2016-08-12 16:54,190.00,8.05
IND,2016-08-12 17:54,200.00,9.20
IND,2016-08-12 18:54,190.00,12.65
IND,2016-08-12 19:54,200.00,12.65
IND,2016-08-12 20:54,200.00,13.80
IND,2016-08-12 21:54,170.00,11.50
IND,2016-08-12 22:54,180.00,12.65
IND,2016-08-12 23:54,190.00,12.65
IND,2016-08-13 00:54,180.00,9.20
IND,2016-08-13 01:54,170.00,8.05
IND,2016-08-13 02:54,180.00,10.35
IND,2016-08-13 03:54,190.00,9.20
IND,2016-08-13 05:54,200.00,11.50
IND,2016-08-13 06:54,190.00,10.35
IND,2016-08-13 07:54,180.00,12.65
IND,2016-08-13 08:54,190.00,10.35
IND,2016-08-13 09:54,200.00,10.35
IND,2016-08-13 10:36,210.00,12.65
IND,2016-08-13 10:54,200.00,11.50
IND,2016-08-13 11:54,200.00,11.50
IND,2016-08-13 12:54,200.00,11.50
IND,2016-08-13 13:54,200.00,10.35
IND,2016-08-13 14:37,200.00,12.65
IND,2016-08-13 14:54,200.00,16.10
IND,2016-08-13 15:12,210.00,12.65
IND,2016-08-13 15:38,210.00,13.80
IND,2016-08-13 15:54,210.00,11.50
IND,2016-08-13 16:39,210.00,14.95
IND,2016-08-13 16:54,220.00,11.50
IND,2016-08-13 17:54,220.00,12.65
IND,2016-08-13 18:11,210.00,12.65
IND,2016-08-13 18:32,200.00,11.50
IND,2016-08-13 18:42,200.00,17.25
IND,2016-08-13 18:54,220.00,12.65
IND,2016-08-13 19:24,200.00,11.50
IND,2016-08-13 19:54,210.00,16.10
IND,2016-08-13 20:54,250.00,10.35
IND,2016-08-13 21:31,220.00,9.20
IND,2016-08-13 21:54,240.00,12.65
IND,2016-08-13 22:03,240.00,10.35
IND,2016-08-13 22:54,240.00,9.20
IND,2016-08-13 23:19,260.00,6.90
IND,2016-08-13 23:54,220.00,9.20
IND,2016-08-14 00:07,210.00,9.20
IND,2016-08-14 00:54,200.00,6.90
IND,2016-08-14 01:47,230.00,8.05
IND,2016-08-14 01:54,260.00,6.90
IND,2016-08-14 02:27,220.00,4.60
IND,2016-08-14 02:43,240.00,6.90
IND,2016-08-14 02:54,250.00,9.20
IND,2016-08-14 03:16,250.00,11.50
IND,2016-08-14 03:54,230.00,9.20
IND,2016-08-14 04:54,250.00,8.05
IND,2016-08-14 05:37,230.00,6.90
IND,2016-08-14 05:54,220.00,6.90
IND,2016-08-14 06:03,210.00,6.90
IND,2016-08-14 06:54,260.00,5.75
IND,2016-08-14 07:54,240.00,5.75
IND,2016-08-14 08:01,240.00,6.90
IND,2016-08-14 08:54,220.00,6.90
