station,valid,sped
BOS,2021-06-22 22:31,12.65
BOS,2021-06-22 22:54,10.35
BOS,2021-06-22 23:54,5.75
BOS,2021-06-23 00:54,8.05
BOS,2021-06-23 01:54,4.60
BOS,2021-06-23 02:54,11.50
BOS,2021-06-23 03:32,11.50
BOS,2021-06-23 03:54,12.65
BOS,2021-06-23 04:54,16.10
BOS,2021-06-23 05:01,13.80
BOS,2021-06-23 05:54,13.80
BOS,2021-06-23 06:54,10.35
BOS,2021-06-23 07:54,12.65
BOS,2021-06-23 08:54,11.50
BOS,2021-06-23 09:54,13.80
BOS,2021-06-23 10:54,10.35
BOS,2021-06-23 11:54,14.95
BOS,2021-06-23 12:54,14.95
BOS,2021-06-23 13:54,10.35
BOS,2021-06-23 14:54,16.10
BOS,2021-06-23 15:54,9.20
BOS,2021-06-23 16:54,9.20
BOS,2021-06-23 17:54,9.20
BOS,2021-06-23 18:54,9.20
BOS,2021-06-23 19:54,9.20
BOS,2021-06-23 20:54,17.25
BOS,2021-06-23 21:54,11.50
BOS,2021-06-23 22:54,9.20
BOS,2021-06-23 23:54,6.90
BOS,2021-06-24 00:54,8.05
BOS,2021-06-24 01:54,0.00
BOS,2021-06-24 02:54,6.90
BOS,2021-06-24 03:54,3.45
BOS,2021-06-24 04:54,4.60
BOS,2021-06-24 05:54,0.00
BOS,2021-06-24 06:54,0.00
BOS,2021-06-24 07:54,4.60
BOS,2021-06-24 08:54,0.00
BOS,2021-06-24 09:54,0.00
BOS,2021-06-24 10:54,3.45
BOS,2021-06-24 11:54,3.45
BOS,2021-06-24 12:54,5.75
BOS,2021-06-24 13:54,5.75
BOS,2021-06-24 14:54,9.20
BOS,2021-06-24 15:54,17.25
BOS,2021-06-24 16:54,20.70
BOS,2021-06-24 17:54,23.00
BOS,2021-06-24 18:54,23.00
BOS,2021-06-24 19:54,23.00
BOS,2021-06-24 20:54,18.40
BOS,2021-06-24 21:54,20.70
BOS,2021-06-24 22:54,16.10
BOS,2021-06-24 23:54,11.50
BOS,2021-06-25 00:54,8.05
BOS,2021-06-25 01:54,5.75
BOS,2021-06-25 02:54,5.75
BOS,2021-06-25 03:54,5.75
BOS,2021-06-25 04:41,4.60
BOS,2021-06-25 04:54,4.60
BOS,2021-06-25 05:09,4.60
BOS,2021-06-25 05:36,4.60
BOS,2021-06-25 05:45,5.75
BOS,2021-06-25 05:54,6.90
BOS,2021-06-25 06:54,9.20
BOS,2021-06-25 07:11,8.05
BOS,2021-06-25 07:54,8.05
BOS,2021-06-25 08:15,10.35
BOS,2021-06-25 08:54,8.05
BOS,2021-06-25 09:18,9.20
BOS,2021-06-25 09:28,8.05
BOS,2021-06-25 09:54,8.05
BOS,2021-06-25 10:29,8.05
BOS,2021-06-25 10:47,6.90
BOS,2021-06-25 10:54,8.05
BOS,2021-06-25 11:30,9.20
BOS,2021-06-25 11:54,10.35
BOS,2021-06-25 12:02,10.35
BOS,2021-06-25 12:54,9.20
BOS,2021-06-25 13:20,9.20
BOS,2021-06-25 13:54,10.35
BOS,2021-06-25 14:23,10.35
BOS,2021-06-25 14:54,9.20
BOS,2021-06-25 15:12,6.90
BOS,2021-06-25 15:54,8.05
BOS,2021-06-25 16:54,6.90
BOS,2021-06-25 17:54,4.60
BOS,2021-06-25 18:01,4.60
BOS,2021-06-25 18:54,8.05
BOS,2021-06-25 19:13,6.90
BOS,2021-06-25 19:54,4.60
BOS,2021-06-25 20:54,8.05
BOS,2021-06-25 21:15,6.90
BOS,2021-06-25 21:54,6.90
BOS,2021-06-25 22:30,5.75
BOS,2021-06-25 22:54,5.75
BOS,2021-06-25 23:05,5.75
BOS,2021-06-25 23:29,6.90
BOS,2021-06-25 23:54,6.90
BOS,2021-06-26 00:54,9.20
BOS,2021-06-26 01:03,10.35
BOS,2021-06-26 01:54,6.90
BOS,2021-06-26 02:54,3.45
BOS,2021-06-26 03:34,6.90
BOS,2021-06-26 03:54,10.35
BOS,2021-06-26 04:00,10.35
BOS,2021-06-26 04:54,10.35
BOS,2021-06-26 05:31,11.50
BOS,2021-06-26 05:54,13.80
BOS,2021-06-26 06:54,11.50
BOS,2021-06-26 07:11,12.65
BOS,2021-06-26 07:54,9.20
BOS,2021-06-26 08:54,4.60
BOS,2021-06-26 09:13,3.45
BOS,2021-06-26 09:54,5.75
BOS,2021-06-26 10:54,10.35
BOS,2021-06-26 11:54,11.50
BOS,2021-06-26 12:49,13.80
BOS,2021-06-26 12:54,13.80
BOS,2021-06-26 13:54,18.40
BOS,2021-06-26 14:54,11.50
BOS,2021-06-26 15:54,19.55
BOS,2021-06-26 16:54,16.10
BOS,2021-06-26 17:54,16.10
BOS,2021-06-26 18:54,19.55
BOS,2021-06-26 19:54,18.40
BOS,2021-06-26 20:54,16.10
BOS,2021-06-26 21:54,17.25
BOS,2021-06-26 22:54,12.65
BOS,2021-06-26 23:54,12.65
BOS,2021-06-27 00:54,13.80
BOS,2021-06-27 01:54,16.10
BOS,2021-06-27 02:54,11.50
BOS,2021-06-27 03:54,13.80
BOS,2021-06-27 04:54,14.95
BOS,2021-06-27 05:13,11.50
BOS,2021-06-27 05:54,13.80
BOS,2021-06-27 06:54,9.20
BOS,2021-06-27 07:54,10.35
BOS,2021-06-27 08:54,10.35
BOS,2021-06-27 09:54,8.05
BOS,2021-06-27 10:54,10.35
BOS,2021-06-27 11:54,10.35
BOS,2021-06-27 12:49,17.25
BOS,2021-06-27 12:54,19.55
BOS,2021-06-27 13:54,16.10
BOS,2021-06-27 14:54,23.00
BOS,2021-06-27 15:54,18.40
BOS,2021-06-27 16:54,16.10
BOS,2021-06-27 17:54,19.55
BOS,2021-06-27 18:54,20.70
BOS,2021-06-27 19:54,24.15
BOS,2021-06-27 20:54,20.70
BOS,2021-06-27 21:54,21.85
BOS,2021-06-27 22:54,18.40
BOS,2021-06-27 23:54,23.00
BOS,2021-06-28 00:54,16.10
BOS,2021-06-28 01:54,14.95
BOS,2021-06-28 02:54,17.25
BOS,2021-06-28 03:54,17.25
BOS,2021-06-28 04:54,14.95
BOS,2021-06-28 05:54,14.95
BOS,2021-06-28 06:54,12.65
BOS,2021-06-28 07:54,11.50
BOS,2021-06-28 08:54,12.65
BOS,2021-06-28 09:54,9.20
BOS,2021-06-28 10:54,10.35
BOS,2021-06-28 11:54,13.80
BOS,2021-06-28 12:54,12.65
BOS,2021-06-28 13:54,10.35
BOS,2021-06-28 14:54,13.80
BOS,2021-06-28 15:54,12.65
BOS,2021-06-28 16:54,13.80
BOS,2021-06-28 17:54,14.95
BOS,2021-06-28 18:54,17.25
BOS,2021-06-28 19:54,16.10
BOS,2021-06-28 20:54,17.25
BOS,2021-06-28 21:54,16.10
BOS,2021-06-28 22:54,17.25
BOS,2021-06-28 23:54,14.95
BOS,2021-06-29 00:54,16.10
BOS,2021-06-29 01:54,16.10
BOS,2021-06-29 02:54,13.80
BOS,2021-06-29 03:54,13.80
BOS,2021-06-29 04:54,14.95
BOS,2021-06-29 05:54,13.80
BOS,2021-06-29 06:54,11.50
BOS,2021-06-29 07:54,10.35
BOS,2021-06-29 08:54,8.05
BOS,2021-06-29 09:54,8.05
BOS,2021-06-29 10:54,8.05
BOS,2021-06-29 11:54,8.05
BOS,2021-06-29 12:54,9.20
BOS,2021-06-29 13:54,8.05
BOS,2021-06-29 14:54,10.35
BOS,2021-06-29 15:54,10.35
BOS,2021-06-29 16:54,11.50
BOS,2021-06-29 17:54,12.65
BOS,2021-06-29 18:54,14.95
BOS,2021-06-29 19:54,14.95
BOS,2021-06-29 21:04,11.50
BOS,2021-06-29 21:50,11.50
BOS,2021-06-29 21:54,9.20
BOS,2021-06-29 22:54,8.05
BOS,2021-06-29 23:54,11.50
BOS,2021-06-30 00:54,13.80
BOS,2021-06-30 01:54,12.65
BOS,2021-06-30 02:54,8.05
BOS,2021-06-30 03:54,9.20
BOS,2021-06-30 04:54,6.90
BOS,2021-06-30 05:54,6.90
BOS,2021-06-30 06:54,6.90
BOS,2021-06-30 07:54,6.90
BOS,2021-06-30 08:54,9.20
BOS,2021-06-30 09:54,9.20
BOS,2021-06-30 10:54,10.35
BOS,2021-06-30 11:54,9.20
BOS,2021-06-30 12:54,10.35
BOS,2021-06-30 13:54,8.05
BOS,2021-06-30 14:54,10.35
BOS,2021-06-30 15:54,8.05
BOS,2021-06-30 16:54,11.50
BOS,2021-06-30 17:54,13.80
BOS,2021-06-30 18:54,13.80
BOS,2021-06-30 19:54,12.65
BOS,2021-06-30 20:54,14.95
BOS,2021-06-30 21:54,12.65
BOS,2021-06-30 22:08,16.10
BOS,2021-06-30 22:22,23.00
BOS,2021-06-30 22:38,21.85
BOS,2021-06-30 22:54,11.50
BOS,2021-06-30 23:12,5.75
BOS,2021-06-30 23:54,3.45
BOS,2021-07-01 00:08,8.05
BOS,2021-07-01 00:54,16.10
BOS,2021-07-01 01:54,8.05
BOS,2021-07-01 02:04,6.90
BOS,2021-07-01 02:54,5.75
BOS,2021-07-01 03:54,8.05
BOS,2021-07-01 04:54,8.05
BOS,2021-07-01 05:54,12.65
BOS,2021-07-01 06:54,11.50
BOS,2021-07-01 07:54,13.80
BOS,2021-07-01 08:54,12.65
BOS,2021-07-01 09:54,14.95
BOS,2021-07-01 10:54,11.50
BOS,2021-07-01 11:54,9.20
BOS,2021-07-01 12:54,9.20
BOS,2021-07-01 13:54,8.05
BOS,2021-07-01 14:54,9.20
BOS,2021-07-01 15:54,13.80
BOS,2021-07-01 16:54,10.35
BOS,2021-07-01 17:54,10.35
BOS,2021-07-01 18:54,5.75
BOS,2021-07-01 19:54,6.90
BOS,2021-07-01 20:54,6.90
BOS,2021-07-01 21:54,6.90
BOS,2021-07-01 22:54,6.90
BOS,2021-07-01 23:54,4.60
BOS,2021-07-02 00:46,5.75
BOS,2021-07-02 00:54,5.75
BOS,2021-07-02 01:27,3.45
BOS,2021-07-02 01:44,3.45
BOS,2021-07-02 01:54,0.00
BOS,2021-07-02 02:30,6.90
BOS,2021-07-02 02:45,4.60
BOS,2021-07-02 02:54,5.75
BOS,2021-07-02 02:59,5.75
BOS,2021-07-02 03:54,6.90
BOS,2021-07-02 04:29,11.50
BOS,2021-07-02 04:46,8.05
BOS,2021-07-02 04:54,10.35
BOS,2021-07-02 05:04,6.90
BOS,2021-07-02 05:34,10.35
BOS,2021-07-02 05:54,12.65
BOS,2021-07-02 06:19,14.95
BOS,2021-07-02 06:54,12.65
BOS,2021-07-02 07:14,11.50
BOS,2021-07-02 07:49,10.35
BOS,2021-07-02 07:54,12.65
BOS,2021-07-02 08:11,10.35
BOS,2021-07-02 08:42,6.90
BOS,2021-07-02 08:54,8.05
BOS,2021-07-02 09:54,6.90
BOS,2021-07-02 10:47,14.95
BOS,2021-07-02 10:54,16.10
BOS,2021-07-02 11:54,14.95
BOS,2021-07-02 12:35,12.65
BOS,2021-07-02 12:54,11.50
BOS,2021-07-02 13:28,14.95
BOS,2021-07-02 13:54,13.80
BOS,2021-07-02 14:54,14.95
BOS,2021-07-02 15:54,13.80
BOS,2021-07-02 16:10,13.80
BOS,2021-07-02 16:14,14.95
BOS,2021-07-02 16:44,12.65
BOS,2021-07-02 16:54,13.80
BOS,2021-07-02 17:54,14.95
BOS,2021-07-02 18:54,17.25
BOS,2021-07-02 19:54,14.95
BOS,2021-07-02 20:02,14.95
BOS,2021-07-02 20:54,18.40
BOS,2021-07-02 21:54,14.95
BOS,2021-07-02 22:43,19.55
BOS,2021-07-02 22:54,16.10
BOS,2021-07-02 23:16,18.40
BOS,2021-07-02 23:43,17.25
BOS,2021-07-02 23:54,14.95
BOS,2021-07-03 00:00,14.95
BOS,2021-07-03 00:10,14.95
BOS,2021-07-03 00:15,14.95
BOS,2021-07-03 00:54,12.65
BOS,2021-07-03 01:35,13.80
BOS,2021-07-03 01:54,17.25
BOS,2021-07-03 02:54,14.95
BOS,2021-07-03 03:35,14.95
BOS,2021-07-03 03:54,14.95
BOS,2021-07-03 04:12,17.25
BOS,2021-07-03 04:54,12.65
BOS,2021-07-03 05:47,10.35
BOS,2021-07-03 05:54,12.65
BOS,2021-07-03 06:54,13.80
BOS,2021-07-03 07:54,14.95
BOS,2021-07-03 08:54,11.50
BOS,2021-07-03 09:54,12.65
BOS,2021-07-03 10:54,18.40
BOS,2021-07-03 11:01,14.95
BOS,2021-07-03 11:54,14.95
BOS,2021-07-03 12:26,12.65
BOS,2021-07-03 12:54,17.25
BOS,2021-07-03 13:42,13.80
BOS,2021-07-03 14:54,14.95
BOS,2021-07-03 15:54,14.95
BOS,2021-07-03 16:54,17.25
BOS,2021-07-03 17:43,17.25
BOS,2021-07-03 17:54,16.10
BOS,2021-07-03 18:13,13.80
BOS,2021-07-03 18:47,17.25
BOS,2021-07-03 18:54,16.10
BOS,2021-07-03 19:00,14.95
BOS,2021-07-03 19:36,17.25
BOS,2021-07-03 19:52,16.10
BOS,2021-07-03 19:54,14.95
BOS,2021-07-03 20:04,16.10
BOS,2021-07-03 20:18,14.95
BOS,2021-07-03 20:24,13.80
BOS,2021-07-03 20:35,11.50
BOS,2021-07-03 20:54,10.35
BOS,2021-07-03 21:14,10.35
BOS,2021-07-03 21:20,8.05
BOS,2021-07-03 21:54,8.05
BOS,2021-07-03 22:27,11.50
BOS,2021-07-03 22:54,12.65
BOS,2021-07-03 23:18,14.95
BOS,2021-07-03 23:25,10.35
BOS,2021-07-03 23:28,10.35
BOS,2021-07-03 23:54,14.95
BOS,2021-07-04 00:47,12.65
BOS,2021-07-04 00:54,9.20
BOS,2021-07-04 01:25,8.05
BOS,2021-07-04 01:54,8.05
BOS,2021-07-04 02:54,5.75
BOS,2021-07-04 03:54,8.05
BOS,2021-07-04 04:39,6.90
BOS,2021-07-04 04:54,9.20
BOS,2021-07-04 05:54,9.20
BOS,2021-07-04 06:54,9.20
BOS,2021-07-04 07:54,8.05
BOS,2021-07-04 08:13,8.05
BOS,2021-07-04 08:54,8.05
BOS,2021-07-04 09:38,8.05
BOS,2021-07-04 09:54,8.05
BOS,2021-07-04 10:54,6.90
BOS,2021-07-04 11:54,6.90
BOS,2021-07-04 12:54,10.35
BOS,2021-07-04 13:20,8.05
BOS,2021-07-04 13:54,5.75
BOS,2021-07-04 14:54,6.90
BOS,2021-07-04 15:54,8.05
BOS,2021-07-04 16:36,5.75
BOS,2021-07-04 16:54,4.60
BOS,2021-07-04 17:45,11.50
BOS,2021-07-04 17:54,10.35
BOS,2021-07-04 18:08,11.50
BOS,2021-07-04 18:54,11.50
BOS,2021-07-04 19:46,5.75
BOS,2021-07-04 19:54,5.75
BOS,2021-07-04 20:54,5.75
BOS,2021-07-04 21:54,6.90
BOS,2021-07-04 22:54,5.75
BOS,2021-07-04 23:54,5.75
BOS,2021-07-05 00:54,6.90
BOS,2021-07-05 01:20,5.75
BOS,2021-07-05 01:54,8.05
BOS,2021-07-05 02:35,10.35
BOS,2021-07-05 02:54,6.90
BOS,2021-07-05 03:54,4.60
BOS,2021-07-05 04:28,9.20
BOS,2021-07-05 04:45,6.90
BOS,2021-07-05 04:54,4.60
BOS,2021-07-05 05:15,0.00
BOS,2021-07-05 05:37,0.00
BOS,2021-07-05 05:54,0.00
BOS,2021-07-05 06:54,0.00
BOS,2021-07-05 07:54,4.60
BOS,2021-07-05 08:54,3.45
BOS,2021-07-05 09:54,5.75
BOS,2021-07-05 10:54,0.00
BOS,2021-07-05 11:54,0.00
BOS,2021-07-05 12:54,0.00
BOS,2021-07-05 13:54,8.05
BOS,2021-07-05 14:54,6.90
BOS,2021-07-05 15:54,5.75
BOS,2021-07-05 16:54,8.05
BOS,2021-07-05 17:54,9.20
BOS,2021-07-05 18:54,10.35
BOS,2021-07-05 19:54,10.35
BOS,2021-07-05 20:54,13.80
BOS,2021-07-05 21:54,13.80
BOS,2021-07-05 22:54,13.80
BOS,2021-07-05 23:54,14.95
BOS,2021-07-06 00:31,12.65
BOS,2021-07-06 00:54,13.80
BOS,2021-07-06 01:14,11.50
BOS,2021-07-06 01:54,11.50
BOS,2021-07-06 02:14,10.35
BOS,2021-07-06 02:29,12.65
BOS,2021-07-06 02:54,12.65
BOS,2021-07-06 03:54,9.20
BOS,2021-07-06 04:54,6.90
BOS,2021-07-06 05:22,5.75
BOS,2021-07-06 05:32,6.90
BOS,2021-07-06 05:54,5.75
BOS,2021-07-06 06:54,10.35
BOS,2021-07-06 07:54,13.80
BOS,2021-07-06 08:13,14.95
BOS,2021-07-06 08:38,16.10
BOS,2021-07-06 08:54,13.80
BOS,2021-07-06 09:54,10.35
BOS,2021-07-06 10:54,13.80
BOS,2021-07-06 11:54,13.80
BOS,2021-07-06 12:54,10.35
BOS,2021-07-06 13:54,13.80
BOS,2021-07-06 14:54,16.10
BOS,2021-07-06 15:54,12.65
BOS,2021-07-06 16:54,12.65
BOS,2021-07-06 17:54,16.10
BOS,2021-07-06 18:54,13.80
BOS,2021-07-06 19:54,16.10
BOS,2021-07-06 20:54,17.25
BOS,2021-07-06 21:37,16.10
BOS,2021-07-06 21:54,25.30
BOS,2021-07-06 22:01,20.70
BOS,2021-07-06 22:41,17.25
BOS,2021-07-06 22:54,19.55
BOS,2021-07-06 23:18,17.25
BOS,2021-07-06 23:54,20.70
BOS,2021-07-07 00:54,17.25
BOS,2021-07-07 01:54,20.70
BOS,2021-07-07 02:54,18.40
BOS,2021-07-07 03:54,11.50
BOS,2021-07-07 04:54,9.20
BOS,2021-07-07 05:54,11.50
BOS,2021-07-07 06:54,9.20
BOS,2021-07-07 07:54,10.35
BOS,2021-07-07 08:54,8.05
BOS,2021-07-07 09:54,9.20
BOS,2021-07-07 10:54,11.50
BOS,2021-07-07 11:54,8.05
BOS,2021-07-07 12:54,9.20
BOS,2021-07-07 13:54,6.90
BOS,2021-07-07 14:54,3.45
BOS,2021-07-07 15:54,8.05
BOS,2021-07-07 16:54,10.35
BOS,2021-07-07 17:54,9.20
BOS,2021-07-07 18:54,9.20
BOS,2021-07-07 19:54,9.20
BOS,2021-07-07 20:54,9.20
BOS,2021-07-07 21:54,14.95
BOS,2021-07-07 22:54,4.60
BOS,2021-07-07 23:08,5.75
BOS,2021-07-07 23:17,3.45
BOS,2021-07-07 23:23,0.00
BOS,2021-07-07 23:54,6.90
BOS,2021-07-08 00:25,4.60
BOS,2021-07-08 00:54,5.75
BOS,2021-07-08 01:54,4.60
BOS,2021-07-08 02:54,5.75
BOS,2021-07-08 03:04,5.75
BOS,2021-07-08 03:14,0.00
BOS,2021-07-08 03:54,5.75
BOS,2021-07-08 04:54,11.50
BOS,2021-07-08 05:54,3.45
BOS,2021-07-08 07:54,6.90
BOS,2021-07-08 08:19,25.30
BOS,2021-07-08 08:27,21.85
BOS,2021-07-08 08:35,16.10
BOS,2021-07-08 08:43,13.80
BOS,2021-07-08 08:54,13.80
BOS,2021-07-08 09:20,18.40
BOS,2021-07-08 09:54,9.20
BOS,2021-07-08 10:54,10.35
BOS,2021-07-08 11:54,11.50
BOS,2021-07-08 12:54,11.50
BOS,2021-07-08 13:54,11.50
BOS,2021-07-08 14:54,12.65
BOS,2021-07-08 15:54,13.80
BOS,2021-07-08 16:54,11.50
BOS,2021-07-08 17:54,10.35
BOS,2021-07-08 18:54,11.50
BOS,2021-07-08 19:54,11.50
BOS,2021-07-08 20:54,11.50
BOS,2021-07-08 21:34,11.50
BOS,2021-07-08 21:54,6.90
BOS,2021-07-08 22:34,8.05
BOS,2021-07-08 22:54,8.05
BOS,2021-07-08 23:09,9.20
BOS,2021-07-08 23:34,5.75
BOS,2021-07-08 23:54,5.75
BOS,2021-07-09 00:54,5.75
BOS,2021-07-09 01:06,4.60
BOS,2021-07-09 01:19,5.75
BOS,2021-07-09 01:42,4.60
BOS,2021-07-09 01:54,5.75
BOS,2021-07-09 02:45,4.60
BOS,2021-07-09 02:54,0.00
BOS,2021-07-09 03:54,8.05
BOS,2021-07-09 04:13,8.05
BOS,2021-07-09 04:39,4.60
BOS,2021-07-09 04:54,5.75
BOS,2021-07-09 05:14,4.60
BOS,2021-07-09 05:54,4.60
BOS,2021-07-09 06:42,6.90
BOS,2021-07-09 06:54,6.90
BOS,2021-07-09 07:54,5.75
BOS,2021-07-09 08:54,5.75
BOS,2021-07-09 09:07,6.90
BOS,2021-07-09 09:25,8.05
BOS,2021-07-09 09:54,6.90
BOS,2021-07-09 10:10,6.90
BOS,2021-07-09 10:54,6.90
BOS,2021-07-09 11:02,8.05
BOS,2021-07-09 11:12,3.45
BOS,2021-07-09 11:54,8.05
BOS,2021-07-09 12:54,8.05
BOS,2021-07-09 13:54,9.20
BOS,2021-07-09 14:54,12.65
BOS,2021-07-09 15:30,19.55
BOS,2021-07-09 15:54,20.70
BOS,2021-07-09 16:45,14.95
BOS,2021-07-09 16:52,16.10
BOS,2021-07-09 16:54,16.10
BOS,2021-07-09 17:54,14.95
BOS,2021-07-09 18:25,13.80
BOS,2021-07-09 18:29,16.10
BOS,2021-07-09 18:54,21.85
BOS,2021-07-09 18:58,18.40
BOS,2021-07-09 19:20,14.95
BOS,2021-07-09 19:49,23.00
BOS,2021-07-09 19:54,18.40
BOS,2021-07-09 19:56,17.25
BOS,2021-07-09 20:10,18.40
BOS,2021-07-09 20:17,19.55
BOS,2021-07-09 20:48,16.10
BOS,2021-07-09 20:54,17.25
BOS,2021-07-09 21:54,12.65
BOS,2021-07-09 22:54,11.50
BOS,2021-07-09 23:54,9.20
BOS,2021-07-10 00:54,11.50
BOS,2021-07-10 01:54,8.05
BOS,2021-07-10 02:54,4.60
BOS,2021-07-10 03:54,4.60
BOS,2021-07-10 04:54,9.20
BOS,2021-07-10 05:54,4.60
BOS,2021-07-10 06:21,6.90
BOS,2021-07-10 06:54,5.75
BOS,2021-07-10 07:54,6.90
BOS,2021-07-10 08:54,4.60
BOS,2021-07-10 09:15,0.00
BOS,2021-07-10 09:54,6.90
BOS,2021-07-10 10:54,6.90
BOS,2021-07-10 11:54,10.35
BOS,2021-07-10 12:01,10.35
BOS,2021-07-10 12:54,10.35
BOS,2021-07-10 13:54,10.35
BOS,2021-07-10 14:54,9.20
BOS,2021-07-10 15:54,10.35
BOS,2021-07-10 16:54,8.05
BOS,2021-07-10 17:09,9.20
BOS,2021-07-10 17:43,10.35
BOS,2021-07-10 17:54,8.05
BOS,2021-07-10 18:54,9.20
BOS,2021-07-10 19:54,11.50
BOS,2021-07-10 20:54,10.35
BOS,2021-07-10 21:48,8.05
BOS,2021-07-10 21:54,6.90
BOS,2021-07-10 22:54,4.60
BOS,2021-07-10 23:54,5.75
BOS,2021-07-11 00:54,3.45
BOS,2021-07-11 01:54,0.00
BOS,2021-07-11 02:54,0.00
BOS,2021-07-11 03:54,0.00
BOS,2021-07-11 04:54,3.45
BOS,2021-07-11 05:54,0.00
BOS,2021-07-11 06:54,0.00
BOS,2021-07-11 07:54,0.00
BOS,2021-07-11 08:54,0.00
BOS,2021-07-11 09:54,0.00
BOS,2021-07-11 10:54,0.00
BOS,2021-07-11 11:54,4.60
BOS,2021-07-11 12:54,3.45
BOS,2021-07-11 13:54,3.45
BOS,2021-07-11 14:54,5.75
BOS,2021-07-11 15:54,9.20
BOS,2021-07-11 16:54,9.20
BOS,2021-07-11 17:54,10.35
BOS,2021-07-11 18:54,9.20
BOS,2021-07-11 19:54,9.20
BOS,2021-07-11 20:54,11.50
BOS,2021-07-11 21:54,8.05
BOS,2021-07-11 22:54,6.90
BOS,2021-07-11 23:01,6.90
BOS,2021-07-11 23:19,5.75
BOS,2021-07-11 23:39,3.45
BOS,2021-07-11 23:43,3.45
BOS,2021-07-11 23:54,3.45
BOS,2021-07-12 00:38,6.90
BOS,2021-07-12 00:54,6.90
BOS,2021-07-12 01:54,6.90
BOS,2021-07-12 02:43,4.60
BOS,2021-07-12 02:54,4.60
BOS,2021-07-12 03:44,5.75
BOS,2021-07-12 03:54,5.75
BOS,2021-07-12 04:54,4.60
BOS,2021-07-12 05:54,0.00
BOS,2021-07-12 06:54,3.45
BOS,2021-07-12 08:16,0.00
BOS,2021-07-12 08:54,8.05
BOS,2021-07-12 09:14,11.50
BOS,2021-07-12 09:22,11.50
BOS,2021-07-12 09:54,10.35
BOS,2021-07-12 10:01,11.50
BOS,2021-07-12 10:24,11.50
BOS,2021-07-12 10:33,14.95
BOS,2021-07-12 10:54,14.95
BOS,2021-07-12 11:20,14.95
BOS,2021-07-12 11:44,14.95
BOS,2021-07-12 11:54,8.05
BOS,2021-07-12 12:09,12.65
BOS,2021-07-12 12:54,13.80
BOS,2021-07-12 13:06,16.10
BOS,2021-07-12 13:41,12.65
BOS,2021-07-12 13:54,12.65
BOS,2021-07-12 14:31,12.65
BOS,2021-07-12 14:54,12.65
BOS,2021-07-12 15:14,11.50
BOS,2021-07-12 15:54,10.35
BOS,2021-07-12 16:54,8.05
BOS,2021-07-12 17:54,8.05
BOS,2021-07-12 18:54,11.50
BOS,2021-07-12 19:39,12.65
BOS,2021-07-12 19:54,10.35
BOS,2021-07-12 20:13,10.35
BOS,2021-07-12 20:47,10.35
BOS,2021-07-12 20:54,10.35
BOS,2021-07-12 21:23,9.20
BOS,2021-07-12 21:54,10.35
BOS,2021-07-12 22:11,11.50
BOS,2021-07-12 22:40,11.50
BOS,2021-07-12 22:54,9.20
BOS,2021-07-12 23:35,5.75
BOS,2021-07-12 23:54,5.75
BOS,2021-07-13 00:07,4.60
BOS,2021-07-13 00:54,9.20
BOS,2021-07-13 01:54,3.45
BOS,2021-07-13 02:54,4.60
BOS,2021-07-13 03:54,4.60
BOS,2021-07-13 04:54,5.75
BOS,2021-07-13 05:54,6.90
BOS,2021-07-13 06:54,5.75
BOS,2021-07-13 07:54,5.75
BOS,2021-07-13 08:54,8.05
BOS,2021-07-13 09:08,6.90
BOS,2021-07-13 09:19,4.60
BOS,2021-07-13 09:54,6.90
BOS,2021-07-13 10:54,8.05
BOS,2021-07-13 11:54,8.05
BOS,2021-07-13 12:22,8.05
BOS,2021-07-13 12:54,8.05
BOS,2021-07-13 13:27,8.05
BOS,2021-07-13 13:54,10.35
BOS,2021-07-13 14:54,9.20
BOS,2021-07-13 15:38,11.50
BOS,2021-07-13 15:54,10.35
BOS,2021-07-13 16:46,11.50
BOS,2021-07-13 16:54,10.35
BOS,2021-07-13 17:18,10.35
BOS,2021-07-13 17:45,12.65
BOS,2021-07-13 17:54,11.50
BOS,2021-07-13 18:54,10.35
BOS,2021-07-13 19:31,9.20
BOS,2021-07-13 19:54,8.05
BOS,2021-07-13 20:13,9.20
BOS,2021-07-13 20:54,8.05
BOS,2021-07-13 21:23,8.05
BOS,2021-07-13 21:54,6.90
BOS,2021-07-13 22:35,8.05
BOS,2021-07-13 22:54,9.20
BOS,2021-07-13 23:03,8.05
BOS,2021-07-13 23:28,9.20
BOS,2021-07-13 23:54,8.05
BOS,2021-07-14 00:10,9.20
BOS,2021-07-14 00:54,8.05
BOS,2021-07-14 01:54,5.75
BOS,2021-07-14 02:47,6.90
BOS,2021-07-14 02:54,5.75
BOS,2021-07-14 03:04,6.90
BOS,2021-07-14 03:54,4.60
BOS,2021-07-14 04:22,5.75
BOS,2021-07-14 04:54,4.60
BOS,2021-07-14 05:13,3.45
BOS,2021-07-14 05:54,3.45
BOS,2021-07-14 06:54,4.60
BOS,2021-07-14 07:54,3.45
BOS,2021-07-14 08:02,0.00
BOS,2021-07-14 08:40,8.05
BOS,2021-07-14 08:54,6.90
BOS,2021-07-14 09:40,3.45
BOS,2021-07-14 09:47,4.60
BOS,2021-07-14 09:54,4.60
BOS,2021-07-14 10:02,5.75
BOS,2021-07-14 10:08,5.75
BOS,2021-07-14 10:54,3.45
BOS,2021-07-14 11:29,5.75
BOS,2021-07-14 11:45,3.45
BOS,2021-07-14 11:54,3.45
BOS,2021-07-14 12:37,3.45
