station,valid,sped
BWI,2021-07-10 22:54,6.90
BWI,2021-07-10 23:54,5.75
BWI,2021-07-11 00:54,0.00
BWI,2021-07-11 01:54,0.00
BWI,2021-07-11 02:54,0.00
BWI,2021-07-11 03:54,0.00
BWI,2021-07-11 04:54,4.60
BWI,2021-07-11 05:54,0.00
BWI,2021-07-11 06:54,0.00
BWI,2021-07-11 07:54,0.00
BWI,2021-07-11 08:54,0.00
BWI,2021-07-11 09:54,3.45
BWI,2021-07-11 10:54,0.00
BWI,2021-07-11 11:54,0.00
BWI,2021-07-11 12:54,4.60
BWI,2021-07-11 13:54,9.20
BWI,2021-07-11 14:54,9.20
BWI,2021-07-11 15:54,8.05
BWI,2021-07-11 16:54,8.05
BWI,2021-07-11 17:54,9.20
BWI,2021-07-11 18:54,12.65
BWI,2021-07-11 19:54,13.80
BWI,2021-07-11 20:54,10.35
BWI,2021-07-11 21:54,11.50
BWI,2021-07-11 22:54,9.20
BWI,2021-07-11 23:54,8.05
BWI,2021-07-12 00:54,6.90
BWI,2021-07-12 01:54,5.75
BWI,2021-07-12 02:54,3.45
BWI,2021-07-12 03:54,4.60
BWI,2021-07-12 04:54,3.45
BWI,2021-07-12 05:54,5.75
BWI,2021-07-12 06:54,6.90
BWI,2021-07-12 07:54,4.60
BWI,2021-07-12 08:54,3.45
BWI,2021-07-12 09:54,0.00
BWI,2021-07-12 10:54,4.60
BWI,2021-07-12 11:17,4.60
BWI,2021-07-12 11:54,6.90
BWI,2021-07-12 12:25,5.75
BWI,2021-07-12 12:54,5.75
BWI,2021-07-12 13:54,5.75
BWI,2021-07-12 14:54,8.05
BWI,2021-07-12 15:54,8.05
BWI,2021-07-12 16:54,10.35
BWI,2021-07-12 17:54,9.20
BWI,2021-07-12 18:54,8.05
BWI,2021-07-12 19:54,6.90
BWI,2021-07-12 20:54,6.90
BWI,2021-07-12 21:54,9.20
BWI,2021-07-12 22:30,6.90
BWI,2021-07-12 22:54,12.65
BWI,2021-07-12 23:05,9.20
BWI,2021-07-12 23:54,4.60
BWI,2021-07-13 00:54,3.45
BWI,2021-07-13 01:54,9.20
BWI,2021-07-13 02:54,5.75
BWI,2021-07-13 03:54,0.00
BWI,2021-07-13 04:54,3.45
BWI,2021-07-13 05:54,3.45
BWI,2021-07-13 06:54,0.00
BWI,2021-07-13 07:54,0.00
BWI,2021-07-13 08:54,0.00
BWI,2021-07-13 09:54,0.00
BWI,2021-07-13 10:54,0.00
BWI,2021-07-13 11:54,4.60
BWI,2021-07-13 12:54,4.60
BWI,2021-07-13 13:54,4.60
BWI,2021-07-13 14:54,4.60
BWI,2021-07-13 15:54,6.90
BWI,2021-07-13 16:54,5.75
BWI,2021-07-13 17:54,6.90
BWI,2021-07-13 18:54,11.50
BWI,2021-07-13 19:54,11.50
BWI,2021-07-13 20:54,6.90
BWI,2021-07-13 21:54,11.50
BWI,2021-07-13 22:54,11.50
BWI,2021-07-13 23:54,6.90
BWI,2021-07-14 00:54,4.60
BWI,2021-07-14 01:54,6.90
BWI,2021-07-14 02:54,4.60
BWI,2021-07-14 03:54,4.60
BWI,2021-07-14 04:54,5.75
BWI,2021-07-14 05:54,8.05
BWI,2021-07-14 06:54,4.60
BWI,2021-07-14 07:54,5.75
BWI,2021-07-14 08:54,4.60
BWI,2021-07-14 09:54,0.00
BWI,2021-07-14 10:54,3.45
BWI,2021-07-14 11:54,4.60
BWI,2021-07-14 12:54,5.75
BWI,2021-07-14 13:54,10.35
BWI,2021-07-14 14:54,10.35
BWI,2021-07-14 15:54,12.65
BWI,2021-07-14 16:54,11.50
BWI,2021-07-14 17:54,3.45
BWI,2021-07-14 18:54,10.35
BWI,2021-07-14 19:54,5.75
BWI,2021-07-14 20:54,5.75
BWI,2021-07-14 21:54,6.90
BWI,2021-07-14 22:54,5.75
BWI,2021-07-14 23:54,8.05
BWI,2021-07-15 00:54,8.05
BWI,2021-07-15 01:54,8.05
BWI,2021-07-15 02:54,4.60
BWI,2021-07-15 03:54,4.60
BWI,2021-07-15 04:54,3.45
BWI,2021-07-15 05:54,3.45
BWI,2021-07-15 06:54,3.45
BWI,2021-07-15 07:54,3.45
BWI,2021-07-15 08:54,3.45
BWI,2021-07-15 09:54,3.45
BWI,2021-07-15 10:54,3.45
BWI,2021-07-15 11:54,3.45
BWI,2021-07-15 12:54,0.00
BWI,2021-07-15 13:54,0.00
BWI,2021-07-15 14:54,3.45
BWI,2021-07-15 15:54,3.45
BWI,2021-07-15 16:54,0.00
BWI,2021-07-15 17:54,0.00
BWI,2021-07-15 18:54,4.60
BWI,2021-07-15 19:54,0.00
BWI,2021-07-15 20:54,6.90
BWI,2021-07-15 21:54,8.05
BWI,2021-07-15 22:54,9.20
BWI,2021-07-15 23:54,6.90
BWI,2021-07-16 00:54,4.60
BWI,2021-07-16 01:54,0.00
BWI,2021-07-16 02:54,4.60
BWI,2021-07-16 03:54,0.00
BWI,2021-07-16 04:54,3.45
BWI,2021-07-16 05:54,3.45
BWI,2021-07-16 06:54,0.00
BWI,2021-07-16 07:54,0.00
BWI,2021-07-16 08:54,0.00
BWI,2021-07-16 09:54,3.45
BWI,2021-07-16 10:54,0.00
BWI,2021-07-16 11:54,3.45
BWI,2021-07-16 12:54,3.45
BWI,2021-07-16 13:54,6.90
BWI,2021-07-16 14:54,9.20
BWI,2021-07-16 15:54,5.75
BWI,2021-07-16 16:54,10.35
BWI,2021-07-16 17:54,9.20
BWI,2021-07-16 18:54,10.35
BWI,2021-07-16 19:54,10.35
BWI,2021-07-16 20:54,9.20
BWI,2021-07-16 21:54,9.20
BWI,2021-07-16 22:54,8.05
BWI,2021-07-16 23:54,5.75
BWI,2021-07-17 00:54,4.60
BWI,2021-07-17 01:54,3.45
BWI,2021-07-17 02:54,0.00
BWI,2021-07-17 03:54,0.00
BWI,2021-07-17 04:54,0.00
BWI,2021-07-17 05:54,4.60
BWI,2021-07-17 06:54,0.00
BWI,2021-07-17 07:54,3.45
BWI,2021-07-17 08:54,0.00
BWI,2021-07-17 09:54,0.00
BWI,2021-07-17 10:09,0.00
BWI,2021-07-17 10:23,0.00
BWI,2021-07-17 10:30,0.00
BWI,2021-07-17 10:54,0.00
BWI,2021-07-17 11:02,3.45
BWI,2021-07-17 11:54,0.00
BWI,2021-07-17 12:54,3.45
BWI,2021-07-17 13:54,5.75
BWI,2021-07-17 14:54,5.75
BWI,2021-07-17 15:54,8.05
BWI,2021-07-17 16:44,9.20
BWI,2021-07-17 16:54,11.50
BWI,2021-07-17 17:54,10.35
BWI,2021-07-17 18:06,5.75
BWI,2021-07-17 18:32,8.05
BWI,2021-07-17 18:54,8.05
BWI,2021-07-17 19:42,10.35
BWI,2021-07-17 19:54,9.20
BWI,2021-07-17 20:19,14.95
BWI,2021-07-17 20:29,14.95
BWI,2021-07-17 20:38,11.50
BWI,2021-07-17 20:42,9.20
BWI,2021-07-17 20:54,8.05
BWI,2021-07-17 21:00,9.20
BWI,2021-07-17 21:08,5.75
BWI,2021-07-17 21:14,0.00
BWI,2021-07-17 21:33,5.75
BWI,2021-07-17 21:54,9.20
BWI,2021-07-17 22:54,0.00
BWI,2021-07-17 23:54,4.60
BWI,2021-07-18 00:27,13.80
BWI,2021-07-18 00:54,9.20
BWI,2021-07-18 01:54,0.00
BWI,2021-07-18 02:54,3.45
BWI,2021-07-18 03:54,4.60
BWI,2021-07-18 04:54,3.45
BWI,2021-07-18 05:54,0.00
BWI,2021-07-18 06:54,5.75
BWI,2021-07-18 07:54,3.45
BWI,2021-07-18 08:54,6.90
BWI,2021-07-18 09:54,9.20
BWI,2021-07-18 10:54,12.65
BWI,2021-07-18 11:54,16.10
BWI,2021-07-18 12:54,16.10
BWI,2021-07-18 13:54,14.95
BWI,2021-07-18 14:54,18.40
BWI,2021-07-18 15:54,18.40
BWI,2021-07-18 16:54,20.70
BWI,2021-07-18 17:54,12.65
BWI,2021-07-18 18:54,14.95
BWI,2021-07-18 19:54,13.80
BWI,2021-07-18 20:54,11.50
BWI,2021-07-18 21:54,8.05
BWI,2021-07-18 22:54,8.05
BWI,2021-07-18 23:54,6.90
BWI,2021-07-19 00:54,3.45
BWI,2021-07-19 01:54,3.45
BWI,2021-07-19 02:54,4.60
BWI,2021-07-19 03:54,3.45
BWI,2021-07-19 04:54,0.00
BWI,2021-07-19 05:54,3.45
BWI,2021-07-19 06:54,0.00
BWI,2021-07-19 07:54,6.90
BWI,2021-07-19 08:54,3.45
BWI,2021-07-19 09:54,0.00
BWI,2021-07-19 10:54,3.45
BWI,2021-07-19 11:54,4.60
BWI,2021-07-19 12:54,4.60
BWI,2021-07-19 13:54,6.90
BWI,2021-07-19 14:54,4.60
BWI,2021-07-19 15:54,6.90
BWI,2021-07-19 16:54,4.60
BWI,2021-07-19 17:54,5.75
BWI,2021-07-19 18:54,9.20
BWI,2021-07-19 19:54,4.60
BWI,2021-07-19 20:54,6.90
BWI,2021-07-19 21:54,6.90
BWI,2021-07-19 22:54,9.20
BWI,2021-07-19 23:54,4.60
BWI,2021-07-20 00:54,3.45
BWI,2021-07-20 01:54,0.00
BWI,2021-07-20 02:54,4.60
BWI,2021-07-20 03:54,4.60
BWI,2021-07-20 04:54,3.45
BWI,2021-07-20 05:54,4.60
BWI,2021-07-20 06:54,3.45
BWI,2021-07-20 07:54,3.45
BWI,2021-07-20 08:54,0.00
BWI,2021-07-20 09:54,3.45
BWI,2021-07-20 10:54,0.00
BWI,2021-07-20 11:54,4.60
BWI,2021-07-20 12:54,3.45
BWI,2021-07-20 13:54,5.75
BWI,2021-07-20 14:54,0.00
BWI,2021-07-20 15:54,0.00
BWI,2021-07-20 16:54,null
BWI,2021-07-20 17:54,3.45
BWI,2021-07-20 18:54,4.60
BWI,2021-07-20 19:54,6.90
BWI,2021-07-20 20:54,9.20
BWI,2021-07-20 21:54,8.05
BWI,2021-07-20 22:54,6.90
BWI,2021-07-20 23:54,5.75
BWI,2021-07-21 00:54,0.00
BWI,2021-07-21 01:54,0.00
BWI,2021-07-21 02:54,3.45
BWI,2021-07-21 03:54,0.00
BWI,2021-07-21 04:54,3.45
BWI,2021-07-21 05:54,3.45
BWI,2021-07-21 06:54,3.45
BWI,2021-07-21 07:54,3.45
BWI,2021-07-21 08:54,4.60
BWI,2021-07-21 09:54,3.45
BWI,2021-07-21 10:54,4.60
BWI,2021-07-21 11:54,5.75
BWI,2021-07-21 12:54,8.05
BWI,2021-07-21 13:54,6.90
BWI,2021-07-21 14:54,6.90
BWI,2021-07-21 15:54,10.35
BWI,2021-07-21 16:54,9.20
BWI,2021-07-21 17:54,11.50
BWI,2021-07-21 18:54,12.65
BWI,2021-07-21 19:37,12.65
BWI,2021-07-21 19:54,5.75
BWI,2021-07-21 20:54,4.60
BWI,2021-07-21 21:54,9.20
BWI,2021-07-21 22:54,6.90
BWI,2021-07-21 23:54,8.05
BWI,2021-07-22 00:34,14.95
BWI,2021-07-22 00:54,3.45
BWI,2021-07-22 01:54,9.20
BWI,2021-07-22 02:54,9.20
BWI,2021-07-22 03:54,4.60
BWI,2021-07-22 04:54,3.45
BWI,2021-07-22 05:54,3.45
BWI,2021-07-22 06:54,3.45
BWI,2021-07-22 07:54,4.60
BWI,2021-07-22 08:54,4.60
BWI,2021-07-22 09:54,5.75
BWI,2021-07-22 10:54,5.75
BWI,2021-07-22 11:54,3.45
BWI,2021-07-22 12:54,6.90
BWI,2021-07-22 13:54,6.90
BWI,2021-07-22 14:54,9.20
BWI,2021-07-22 15:54,8.05
BWI,2021-07-22 16:54,10.35
BWI,2021-07-22 17:54,8.05
BWI,2021-07-22 18:54,6.90
BWI,2021-07-22 19:54,3.45
BWI,2021-07-22 20:54,10.35
BWI,2021-07-22 21:54,8.05
BWI,2021-07-22 22:54,6.90
BWI,2021-07-22 23:54,4.60
BWI,2021-07-23 00:54,0.00
BWI,2021-07-23 01:54,3.45
BWI,2021-07-23 02:54,3.45
BWI,2021-07-23 03:54,0.00
BWI,2021-07-23 04:54,0.00
BWI,2021-07-23 05:54,0.00
BWI,2021-07-23 06:54,0.00
BWI,2021-07-23 07:54,0.00
BWI,2021-07-23 08:54,3.45
BWI,2021-07-23 09:54,3.45
BWI,2021-07-23 10:54,0.00
BWI,2021-07-23 11:54,3.45
BWI,2021-07-23 12:54,3.45
BWI,2021-07-23 13:54,5.75
BWI,2021-07-23 14:54,8.05
BWI,2021-07-23 15:54,5.75
BWI,2021-07-23 16:54,4.60
BWI,2021-07-23 17:54,0.00
BWI,2021-07-23 18:54,4.60
BWI,2021-07-23 19:54,0.00
BWI,2021-07-23 20:54,9.20
BWI,2021-07-23 21:54,9.20
BWI,2021-07-23 22:54,6.90
BWI,2021-07-23 23:54,3.45
BWI,2021-07-24 00:54,4.60
BWI,2021-07-24 01:54,3.45
BWI,2021-07-24 02:54,0.00
BWI,2021-07-24 03:54,0.00
BWI,2021-07-24 04:54,3.45
BWI,2021-07-24 05:54,0.00
BWI,2021-07-24 06:54,3.45
BWI,2021-07-24 07:54,0.00
BWI,2021-07-24 08:54,0.00
BWI,2021-07-24 09:54,0.00
BWI,2021-07-24 10:54,3.45
BWI,2021-07-24 11:54,0.00
BWI,2021-07-24 12:54,3.45
BWI,2021-07-24 13:54,4.60
BWI,2021-07-24 14:54,6.90
BWI,2021-07-24 15:54,8.05
BWI,2021-07-24 16:54,3.45
BWI,2021-07-24 17:54,9.20
BWI,2021-07-24 18:54,10.35
BWI,2021-07-24 19:54,9.20
BWI,2021-07-24 20:54,12.65
BWI,2021-07-24 21:54,11.50
BWI,2021-07-24 22:54,5.75
BWI,2021-07-24 23:54,6.90
BWI,2021-07-25 00:54,5.75
BWI,2021-07-25 01:54,6.90
BWI,2021-07-25 02:54,6.90
BWI,2021-07-25 03:54,5.75
BWI,2021-07-25 04:54,5.75
BWI,2021-07-25 05:16,4.60
BWI,2021-07-25 05:54,5.75
BWI,2021-07-25 06:54,5.75
BWI,2021-07-25 07:54,5.75
BWI,2021-07-25 08:54,5.75
BWI,2021-07-25 09:54,4.60
BWI,2021-07-25 10:54,5.75
BWI,2021-07-25 11:54,5.75
BWI,2021-07-25 12:54,9.20
BWI,2021-07-25 13:54,10.35
BWI,2021-07-25 14:54,8.05
BWI,2021-07-25 15:54,9.20
BWI,2021-07-25 16:54,8.05
BWI,2021-07-25 17:54,8.05
BWI,2021-07-25 18:54,8.05
BWI,2021-07-25 19:54,8.05
BWI,2021-07-25 20:54,9.20
BWI,2021-07-25 21:54,12.65
BWI,2021-07-25 22:54,8.05
BWI,2021-07-25 23:54,6.90
BWI,2021-07-26 00:54,5.75
BWI,2021-07-26 01:54,4.60
BWI,2021-07-26 02:54,4.60
BWI,2021-07-26 03:23,5.75
BWI,2021-07-26 03:54,4.60
BWI,2021-07-26 04:54,5.75
BWI,2021-07-26 05:54,4.60
BWI,2021-07-26 06:54,0.00
BWI,2021-07-26 07:54,0.00
BWI,2021-07-26 08:54,0.00
BWI,2021-07-26 09:54,0.00
BWI,2021-07-26 10:54,3.45
BWI,2021-07-26 11:54,3.45
BWI,2021-07-26 12:54,5.75
BWI,2021-07-26 13:54,6.90
BWI,2021-07-26 14:54,4.60
BWI,2021-07-26 15:54,0.00
BWI,2021-07-26 16:54,5.75
BWI,2021-07-26 17:54,5.75
BWI,2021-07-26 18:54,8.05
BWI,2021-07-26 19:54,3.45
BWI,2021-07-26 20:54,9.20
BWI,2021-07-26 21:54,9.20
BWI,2021-07-26 22:54,10.35
BWI,2021-07-26 23:04,6.90
BWI,2021-07-26 23:54,3.45
BWI,2021-07-27 00:54,0.00
BWI,2021-07-27 01:54,0.00
BWI,2021-07-27 02:54,8.05
BWI,2021-07-27 03:54,4.60
BWI,2021-07-27 04:54,3.45
BWI,2021-07-27 05:54,3.45
BWI,2021-07-27 06:54,0.00
BWI,2021-07-27 07:54,3.45
BWI,2021-07-27 08:54,0.00
BWI,2021-07-27 09:54,0.00
BWI,2021-07-27 10:54,0.00
BWI,2021-07-27 11:54,3.45
BWI,2021-07-27 12:54,0.00
BWI,2021-07-27 13:35,3.45
BWI,2021-07-27 13:54,3.45
BWI,2021-07-27 14:54,0.00
BWI,2021-07-27 15:54,0.00
BWI,2021-07-27 16:54,9.20
BWI,2021-07-27 17:54,5.75
BWI,2021-07-27 18:54,11.50
BWI,2021-07-27 19:54,12.65
BWI,2021-07-27 20:54,12.65
BWI,2021-07-27 21:54,11.50
BWI,2021-07-27 22:54,6.90
BWI,2021-07-27 23:54,3.45
BWI,2021-07-28 00:54,3.45
BWI,2021-07-28 01:54,0.00
BWI,2021-07-28 02:54,0.00
BWI,2021-07-28 03:54,3.45
BWI,2021-07-28 04:54,3.45
BWI,2021-07-28 05:54,3.45
BWI,2021-07-28 06:54,3.45
BWI,2021-07-28 07:54,4.60
BWI,2021-07-28 08:54,0.00
BWI,2021-07-28 09:54,6.90
BWI,2021-07-28 10:54,3.45
BWI,2021-07-28 11:54,4.60
BWI,2021-07-28 12:54,4.60
BWI,2021-07-28 13:54,6.90
BWI,2021-07-28 14:54,3.45
BWI,2021-07-28 15:54,3.45
BWI,2021-07-28 16:54,5.75
BWI,2021-07-28 17:54,3.45
BWI,2021-07-28 18:54,10.35
BWI,2021-07-28 19:54,8.05
BWI,2021-07-28 20:54,9.20
BWI,2021-07-28 21:54,9.20
BWI,2021-07-28 22:54,11.50
BWI,2021-07-28 23:54,8.05
BWI,2021-07-29 00:54,10.35
BWI,2021-07-29 01:54,11.50
BWI,2021-07-29 02:54,6.90
BWI,2021-07-29 03:54,5.75
BWI,2021-07-29 04:54,5.75
BWI,2021-07-29 05:54,5.75
BWI,2021-07-29 06:54,4.60
BWI,2021-07-29 07:54,5.75
BWI,2021-07-29 08:54,3.45
BWI,2021-07-29 09:07,3.45
BWI,2021-07-29 09:36,0.00
BWI,2021-07-29 09:54,0.00
BWI,2021-07-29 10:46,3.45
BWI,2021-07-29 10:54,0.00
BWI,2021-07-29 11:50,3.45
BWI,2021-07-29 11:54,0.00
BWI,2021-07-29 12:30,4.60
BWI,2021-07-29 12:39,4.60
BWI,2021-07-29 12:54,4.60
BWI,2021-07-29 13:18,6.90
BWI,2021-07-29 13:54,8.05
BWI,2021-07-29 14:54,6.90
BWI,2021-07-29 15:54,8.05
BWI,2021-07-29 16:54,8.05
BWI,2021-07-29 17:54,3.45
BWI,2021-07-29 18:54,6.90
BWI,2021-07-29 19:54,10.35
BWI,2021-07-29 20:54,6.90
BWI,2021-07-29 21:18,25.30
BWI,2021-07-29 21:25,19.55
BWI,2021-07-29 21:28,23.00
BWI,2021-07-29 21:35,18.40
BWI,2021-07-29 21:40,6.90
BWI,2021-07-29 21:47,10.35
BWI,2021-07-29 21:51,4.60
BWI,2021-07-29 21:54,6.90
BWI,2021-07-29 22:54,11.50
BWI,2021-07-29 23:54,5.75
BWI,2021-07-30 00:54,3.45
BWI,2021-07-30 01:54,5.75
BWI,2021-07-30 02:54,4.60
BWI,2021-07-30 03:54,4.60
BWI,2021-07-30 04:54,3.45
BWI,2021-07-30 05:54,4.60
BWI,2021-07-30 06:54,3.45
BWI,2021-07-30 07:54,4.60
BWI,2021-07-30 08:54,6.90
BWI,2021-07-30 09:54,9.20
BWI,2021-07-30 10:54,3.45
BWI,2021-07-30 11:54,6.90
BWI,2021-07-30 12:54,8.05
BWI,2021-07-30 13:54,9.20
BWI,2021-07-30 14:54,9.20
BWI,2021-07-30 15:54,11.50
BWI,2021-07-30 16:54,13.80
BWI,2021-07-30 17:54,12.65
BWI,2021-07-30 18:54,10.35
BWI,2021-07-30 19:54,9.20
BWI,2021-07-30 20:54,14.95
BWI,2021-07-30 21:54,8.05
BWI,2021-07-30 22:54,11.50
BWI,2021-07-30 23:54,8.05
BWI,2021-07-31 00:54,0.00
BWI,2021-07-31 01:54,3.45
BWI,2021-07-31 02:54,0.00
BWI,2021-07-31 03:54,3.45
BWI,2021-07-31 04:54,3.45
BWI,2021-07-31 05:54,8.05
BWI,2021-07-31 06:54,6.90
BWI,2021-07-31 07:54,6.90
BWI,2021-07-31 08:54,6.90
BWI,2021-07-31 09:54,6.90
BWI,2021-07-31 10:54,8.05
BWI,2021-07-31 11:54,6.90
BWI,2021-07-31 12:54,8.05
BWI,2021-07-31 13:54,4.60
BWI,2021-07-31 14:54,3.45
BWI,2021-07-31 15:54,4.60
BWI,2021-07-31 16:54,3.45
BWI,2021-07-31 17:54,4.60
BWI,2021-07-31 18:54,6.90
BWI,2021-07-31 19:54,10.35
BWI,2021-07-31 20:54,4.60
BWI,2021-07-31 21:54,4.60
BWI,2021-07-31 22:54,4.60
BWI,2021-07-31 23:54,4.60
BWI,2021-08-01 00:54,3.45
BWI,2021-08-01 01:54,4.60
BWI,2021-08-01 02:54,3.45
BWI,2021-08-01 03:54,0.00
BWI,2021-08-01 04:54,3.45
BWI,2021-08-01 05:54,0.00
BWI,2021-08-01 06:54,3.45
BWI,2021-08-01 07:54,0.00
BWI,2021-08-01 08:54,4.60
BWI,2021-08-01 09:54,0.00
BWI,2021-08-01 10:54,3.45
BWI,2021-08-01 11:54,3.45
BWI,2021-08-01 12:54,0.00
BWI,2021-08-01 13:27,10.35
BWI,2021-08-01 13:54,10.35
BWI,2021-08-01 14:14,4.60
BWI,2021-08-01 14:54,8.05
BWI,2021-08-01 15:54,6.90
BWI,2021-08-01 16:01,5.75
BWI,2021-08-01 16:15,6.90
BWI,2021-08-01 16:21,6.90
BWI,2021-08-01 16:54,6.90
BWI,2021-08-01 17:26,3.45
BWI,2021-08-01 17:40,3.45
BWI,2021-08-01 17:45,0.00
BWI,2021-08-01 17:54,0.00
BWI,2021-08-01 18:16,3.45
BWI,2021-08-01 18:26,5.75
BWI,2021-08-01 18:54,0.00
BWI,2021-08-01 19:22,0.00
BWI,2021-08-01 19:30,3.45
BWI,2021-08-01 19:54,3.45
BWI,2021-08-01 20:37,0.00
BWI,2021-08-01 20:52,3.45
BWI,2021-08-01 20:54,4.60
BWI,2021-08-01 21:54,0.00
BWI,2021-08-01 22:20,0.00
BWI,2021-08-01 22:49,3.45
BWI,2021-08-01 22:54,4.60
BWI,2021-08-01 23:54,5.75
BWI,2021-08-02 00:43,4.60
BWI,2021-08-02 00:54,5.75
BWI,2021-08-02 01:54,0.00
BWI,2021-08-02 02:04,16.10
BWI,2021-08-02 02:07,13.80
BWI,2021-08-02 02:10,8.05
BWI,2021-08-02 02:16,0.00
BWI,2021-08-02 02:21,3.45
BWI,2021-08-02 02:35,4.60
BWI,2021-08-02 02:46,0.00
BWI,2021-08-02 02:54,0.00
BWI,2021-08-02 03:54,5.75
BWI,2021-08-02 04:54,4.60
BWI,2021-08-02 05:54,5.75
BWI,2021-08-02 06:54,3.45
BWI,2021-08-02 07:54,4.60
BWI,2021-08-02 08:54,5.75
BWI,2021-08-02 09:54,3.45
BWI,2021-08-02 10:54,3.45
BWI,2021-08-02 11:54,4.60
BWI,2021-08-02 12:54,6.90
BWI,2021-08-02 13:54,8.05
BWI,2021-08-02 14:54,8.05
BWI,2021-08-02 15:54,5.75
BWI,2021-08-02 16:54,4.60
BWI,2021-08-02 17:54,8.05
BWI,2021-08-02 18:54,9.20
BWI,2021-08-02 19:54,8.05
BWI,2021-08-02 20:54,5.75
BWI,2021-08-02 21:54,5.75
BWI,2021-08-02 22:54,4.60
BWI,2021-08-02 23:54,4.60
BWI,2021-08-03 00:54,0.00
BWI,2021-08-03 01:54,0.00
BWI,2021-08-03 02:54,0.00
BWI,2021-08-03 03:54,3.45
BWI,2021-08-03 04:54,0.00
BWI,2021-08-03 05:54,3.45
BWI,2021-08-03 06:54,0.00
BWI,2021-08-03 07:54,0.00
BWI,2021-08-03 08:54,0.00
BWI,2021-08-03 09:54,0.00
BWI,2021-08-03 10:54,3.45
BWI,2021-08-03 11:54,0.00
BWI,2021-08-03 12:54,4.60
BWI,2021-08-03 13:54,5.75
BWI,2021-08-03 14:54,5.75
BWI,2021-08-03 15:54,3.45
BWI,2021-08-03 16:54,6.90
BWI,2021-08-03 17:54,8.05
BWI,2021-08-03 18:54,8.05
BWI,2021-08-03 19:54,6.90
BWI,2021-08-03 20:54,5.75
BWI,2021-08-03 21:54,6.90
BWI,2021-08-03 22:54,8.05
BWI,2021-08-03 23:54,4.60
BWI,2021-08-04 00:54,3.45
BWI,2021-08-04 01:54,4.60
BWI,2021-08-04 02:54,0.00
BWI,2021-08-04 03:54,0.00
BWI,2021-08-04 04:54,0.00
BWI,2021-08-04 05:54,0.00
BWI,2021-08-04 06:54,0.00
BWI,2021-08-04 07:54,0.00
BWI,2021-08-04 08:54,3.45
BWI,2021-08-04 09:54,0.00
BWI,2021-08-04 10:54,5.75
BWI,2021-08-04 11:54,6.90
BWI,2021-08-04 12:54,4.60
BWI,2021-08-04 13:54,5.75
BWI,2021-08-04 14:54,8.05
BWI,2021-08-04 15:54,11.50
BWI,2021-08-04 16:54,11.50
BWI,2021-08-04 17:54,12.65
BWI,2021-08-04 18:54,13.80
BWI,2021-08-04 19:54,11.50
BWI,2021-08-04 20:54,12.65
BWI,2021-08-04 21:54,11.50
BWI,2021-08-04 22:54,11.50
BWI,2021-08-04 23:54,6.90
BWI,2021-08-05 00:54,3.45
BWI,2021-08-05 01:54,0.00
BWI,2021-08-05 02:54,0.00
BWI,2021-08-05 03:54,0.00
BWI,2021-08-05 04:54,0.00
BWI,2021-08-05 05:54,0.00
BWI,2021-08-05 06:54,3.45
BWI,2021-08-05 07:54,0.00
BWI,2021-08-05 08:54,3.45
BWI,2021-08-05 09:54,0.00
BWI,2021-08-05 10:54,0.00
BWI,2021-08-05 11:54,0.00
BWI,2021-08-05 12:54,0.00
BWI,2021-08-05 13:54,3.45
BWI,2021-08-05 14:54,5.75
BWI,2021-08-05 15:54,3.45
BWI,2021-08-05 16:54,4.60
BWI,2021-08-05 17:54,5.75
BWI,2021-08-05 18:54,6.90
BWI,2021-08-05 19:54,4.60
BWI,2021-08-05 20:54,4.60
BWI,2021-08-05 21:54,8.05
BWI,2021-08-05 22:54,8.05
BWI,2021-08-05 23:54,6.90
BWI,2021-08-06 00:54,0.00
BWI,2021-08-06 01:54,0.00
BWI,2021-08-06 02:54,0.00
BWI,2021-08-06 03:54,0.00
BWI,2021-08-06 04:54,3.45
BWI,2021-08-06 05:54,3.45
BWI,2021-08-06 06:54,0.00
BWI,2021-08-06 07:54,3.45
BWI,2021-08-06 08:54,0.00
BWI,2021-08-06 09:54,3.45
BWI,2021-08-06 10:54,0.00
BWI,2021-08-06 11:54,0.00
BWI,2021-08-06 12:54,5.75
BWI,2021-08-06 13:54,4.60
BWI,2021-08-06 14:54,10.35
BWI,2021-08-06 15:54,9.20
BWI,2021-08-06 16:54,5.75
BWI,2021-08-06 17:54,8.05
BWI,2021-08-06 18:54,5.75
BWI,2021-08-06 19:02,4.60
BWI,2021-08-06 19:54,8.05
BWI,2021-08-06 20:54,10.35
BWI,2021-08-06 21:54,6.90
BWI,2021-08-06 22:54,10.35
BWI,2021-08-06 23:54,6.90
BWI,2021-08-07 00:54,4.60
BWI,2021-08-07 01:54,3.45
BWI,2021-08-07 02:54,3.45
BWI,2021-08-07 03:54,3.45
BWI,2021-08-07 04:54,3.45
BWI,2021-08-07 05:54,0.00
BWI,2021-08-07 06:54,3.45
BWI,2021-08-07 07:54,3.45
BWI,2021-08-07 08:54,0.00
BWI,2021-08-07 09:54,0.00
BWI,2021-08-07 10:54,0.00
BWI,2021-08-07 11:54,0.00
BWI,2021-08-07 12:54,0.00
BWI,2021-08-07 13:54,4.60
BWI,2021-08-07 14:54,8.05
BWI,2021-08-07 15:54,5.75
BWI,2021-08-07 16:54,8.05
BWI,2021-08-07 17:54,5.75
BWI,2021-08-07 18:54,6.90
BWI,2021-08-07 19:54,5.75
